"","word","n"
"1","box happy",194
"2","canvas confetti",194
"3","coming weeks",194
"4","happy birthday",194
"5","janitor acceptance",194
"6","black women",49
"7","fuck operation",44
"8","white player",43
"9","middle east",36
"10","white women",36
"11","pic related",32
"12","support israel",27
"13","colonize mars",24
"14","white guy",24
"15","anti white",23
"16","banking fuck",22
"17","crown land",22
"18","fiat language",21
"19","final warning",21
"20","white male",20
"21","blah blah",19
"22","family marry",19
"23","marry jew",19
"24","stone age",19
"25","world war",19
"26","black female",18
"27","false flag",18
"28","theo von",18
"29","child brides",17
"30","freak accident",17
"31","jesus christ",17
"32","red player",17
"33","runs dry",17
"34","social media",17
"35","supporting israel",17
"36","tap runs",17
"37","zion don",17
"38","air force",16
"39","donald trump",16
"40","seed oils",16
"41","federal reserve",15
"42","hate jew",15
"43","pro israel",15
"44","real white",15
"45","total trump",15
"46","trump loss",15
"47","jew death",14
"48","loss total",14
"49","minimum wage",14
"50","total jew",14
"51","anti semitic",13
"52","fiat currency",13
"53","flat earth",13
"54","red deer",13
"55","supports israel",13
"56","voting trump",13
"57","white nationalists",13
"58","world jew",13
"59","central banking",12
"60","female white",12
"61","jew congress",12
"62","mass die",12
"63","military industrial",12
"64","white fuck",12
"65","amazon fuck",11
"66","america fuck",11
"67","apple fuck",11
"68","base fuck",11
"69","congress fuck",11
"70","currency fuck",11
"71","days ago",11
"72","double income",11
"73","duopoly fuck",11
"74","earnest voice",11
"75","eff fuck",11
"76","eyes fuck",11
"77","force base",11
"78","foundation fuck",11
"79","fractional reserve",11
"80","fuck amazon",11
"81","fuck apple",11
"82","fuck bank",11
"83","fuck central",11
"84","fuck fiat",11
"85","fuck fractional",11
"86","fuck jew",11
"87","fuck prism",11
"88","fuck square",11
"89","fuck texas",11
"90","fuck usury",11
"91","fuck vault",11
"92","fuck world",11
"93","furious fuck",11
"94","holy fuck",11
"95","ice hockey",11
"96","industrial complex",11
"97","instruments fuck",11
"98","martin fuck",11
"99","morgan fuck",11
"100","nigger jew",11
"101","operation earnest",11
"102","operation fast",11
"103","operation snow",11
"104","orange juice",11
"105","prism fuck",11
"106","program fuck",11
"107","reserve banking",11
"108","reserve fuck",11
"109","rural white",11
"110","sec fuck",11
"111","single mother",11
"112","snow white",11
"113","square fuck",11
"114","texas instruments",11
"115","usury fuck",11
"116","voice fuck",11
"117","white race",11
"118","agent elvis",10
"119","birth rates",10
"120","chan fuck",10
"121","complex demon",10
"122","dea fuck",10
"123","elvis chan",10
"124","flag operation",10
"125","fuck donald",10
"126","fuck hal",10
"127","fuck hunter",10
"128","fuck jack",10
"129","fuck joe",10
"130","fuck naming",10
"131","hal turner",10
"132","israel jew",10
"133","male marriages",10
"134","mentally ill",10
"135","real life",10
"136","retail traders",10
"137","secret military",10
"138","sell data",10
"139","trump fuck",10
"140","turner fuck",10
"141","black girls",9
"142","blood clots",9
"143","command americans",9
"144","excess deaths",9
"145","final final",9
"146","gay sex",9
"147","human race",9
"148","israel sells",9
"149","jew cock",9
"150","jew control",9
"151","jew israel",9
"152","jew nation",9
"153","jew propaganda",9
"154","makes sense",9
"155","western countries",9
"156","white genocide",9
"157","age gap",8
"158","arab world",8
"159","clown world",8
"160","god damn",8
"161","heart attack",8
"162","illegal immigration",8
"163","jew fuck",8
"164","left wing",8
"165","marriage union",8
"166","means child",8
"167","racial marriage",8
"168","safe space",8
"169","single income",8
"170","single mothers",8
"171","vast majority",8
"172","anti trump",7
"173","bad guy",7
"174","bill gates",7
"175","blood thirsty",7
"176","bronze age",7
"177","eastern european",7
"178","front lines",7
"179","fuck israel",7
"180","fuck niggers",7
"181","heart attacks",7
"182","heart disease",7
"183","income household",7
"184","income households",7
"185","iron dome",7
"186","israel treason",7
"187","loved jew",7
"188","low gravity",7
"189","low quality",7
"190","makes supporting",7
"191","mental illness",7
"192","middle class",7
"193","nationalists stand",7
"194","olive oil",7
"195","paper tiger",7
"196","pro palestinian",7
"197","race traitors",7
"198","sand niggers",7
"199","saturated fat",7
"200","treason israel",7
"201","white female",7
"202","white girls",7
"203","actual fuck",6
"204","african country",6
"205","air defense",6
"206","albert pike",6
"207","alcohol addiction",6
"208","anti israel",6
"209","armed forces",6
"210","bad idea",6
"211","blue eyed",6
"212","damage control",6
"213","drink water",6
"214","drug addict",6
"215","facing claiming",6
"216","fuck white",6
"217","heavenly father",6
"218","hot tub",6
"219","israel military",6
"220","jew power",6
"221","jew shill",6
"222","koine greek",6
"223","mass immigration",6
"224","matthew perry",6
"225","mob storms",6
"226","modern day",6
"227","months ago",6
"228","muslim countries",6
"229","muslim world",6
"230","native americans",6
"231","nuclear weapons",6
"232","political implications",6
"233","president donald",6
"234","real world",6
"235","riot police",6
"236","single day",6
"237","single mom",6
"238","space station",6
"239","stop drinking",6
"240","stop pretending",6
"241","surface world",6
"242","video games",6
"243","western country",6
"244","white jew",6
"245","white males",6
"246","white nationalist",6
"247","words words",6
"248","american politics",5
"249","anti christ",5
"250","anti jew",5
"251","attack passengers",5
"252","bank account",5
"253","boot camp",5
"254","brides reserves",5
"255","brides white",5
"256","bus stop",5
"257","buy land",5
"258","cannon fodder",5
"259","carpet bombing",5
"260","central bank",5
"261","chair force",5
"262","civil war",5
"263","closed doors",5
"264","common sense",5
"265","concentration camps",5
"266","conservative women",5
"267","conspiracy theories",5
"268","construction workers",5
"269","dead bodies",5
"270","dead guy",5
"271","decades ago",5
"272","drug dealers",5
"273","dumb retard",5
"274","entire world",5
"275","fat fuck",5
"276","fathers house",5
"277","feel bad",5
"278","female children",5
"279","flight report",5
"280","free food",5
"281","free housing",5
"282","gay marriage",5
"283","girls white",5
"284","god bless",5
"285","ground invasion",5
"286","hate niggers",5
"287","hate white",5
"288","hockey game",5
"289","holy land",5
"290","homo sapiens",5
"291","human population",5
"292","immune system",5
"293","israel flight",5
"294","lose weight",5
"295","market crash",5
"296","math department",5
"297","military intelligence",5
"298","moses told",5
"299","muslim brotherhood",5
"300","nazi germany",5
"301","nigger death",5
"302","palestinian mob",5
"303","pay attention",5
"304","pay taxes",5
"305","paying taxes",5
"306","played hockey",5
"307","political solutions",5
"308","pro russian",5
"309","progress past",5
"310","race mixing",5
"311","real jew",5
"312","red pill",5
"313","repeal gay",5
"314","rights god",5
"315","russian population",5
"316","russians storm",5
"317","save israel",5
"318","screen shot",5
"319","single person",5
"320","socially engineering",5
"321","soft boiled",5
"322","solar system",5
"323","stock market",5
"324","storm airport",5
"325","storms terminal",5
"326","student loan",5
"327","sustain life",5
"328","teenage girls",5
"329","total nigger",5
"330","trump shill",5
"331","west africa",5
"332","western civilization",5
"333","western jew",5
"334","western society",5
"335","western world",5
"336","white americans",5
"337","white boy",5
"338","white culture",5
"339","white nations",5
"340","white trash",5
"341","world loved",5
"342","addiction feel",4
"343","affirmative action",4
"344","age limit",4
"345","aggression jew",4
"346","air defenses",4
"347","airport riot",4
"348","american jew",4
"349","ancient hebrew",4
"350","anti christian",4
"351","arab countries",4
"352","arab women",4
"353","balance retard",4
"354","ban pornography",4
"355","biggest concern",4
"356","biggest issue",4
"357","black ass",4
"358","black chick",4
"359","black chicks",4
"360","black females",4
"361","black guy",4
"362","blood flow",4
"363","blue eyes",4
"364","boomer fathers",4
"365","brain damaged",4
"366","brown eggs",4
"367","bullshit statistics",4
"368","catholic church",4
"369","cell death",4
"370","children properly",4
"371","christ jesus",4
"372","citrus allergy",4
"373","comfy happening",4
"374","conspiracy theory",4
"375","coronary arteries",4
"376","credit score",4
"377","curly hair",4
"378","current situation",4
"379","daily reminder",4
"380","dark skin",4
"381","dead dead",4
"382","dead jew",4
"383","dead player",4
"384","death cult",4
"385","decade ago",4
"386","deep sense",4
"387","denounce israel",4
"388","dictionary white",4
"389","dog pack",4
"390","draft notice",4
"391","dropping dead",4
"392","drug abuse",4
"393","dying left",4
"394","egg yolk",4
"395","elementary school",4
"396","english lexicon",4
"397","entire country",4
"398","ethanol induced",4
"399","ethnic russians",4
"400","european features",4
"401","excess mortality",4
"402","failed attempt",4
"403","failed objectives",4
"404","fat yank",4
"405","fellow white",4
"406","females tend",4
"407","feral pigs",4
"408","final warnings",4
"409","financial stability",4
"410","freak accidents",4
"411","free money",4
"412","free speech",4
"413","fuck sake",4
"414","fuck women",4
"415","gain power",4
"416","gas chambers",4
"417","gene therapy",4
"418","george floyd",4
"419","harry potter",4
"420","hates jew",4
"421","held accountable",4
"422","hockey player",4
"423","house speaker",4
"424","human nature",4
"425","including free",4
"426","indefinite articles",4
"427","inquisition tetrarch",4
"428","intentionally raised",4
"429","islamic republic",4
"430","israel real",4
"431","israel war",4
"432","jew boy",4
"433","jew community",4
"434","jew faggot",4
"435","jew friends",4
"436","jew ghoul",4
"437","jew leaders",4
"438","jew loving",4
"439","jew nigger",4
"440","jew puppet",4
"441","jew stronger",4
"442","jew women",4
"443","jew worldwide",4
"444","latin english",4
"445","legit outraged",4
"446","live president",4
"447","losing balance",4
"448","lost lost",4
"449","lost money",4
"450","love jew",4
"451","low grade",4
"452","low level",4
"453","lower class",4
"454","main reason",4
"455","makes israel",4
"456","male black",4
"457","marry white",4
"458","master race",4
"459","meaningful pogroms",4
"460","mickey mouse",4
"461","money ran",4
"462","morning sirs",4
"463","multiple times",4
"464","murderous intent",4
"465","muslim nations",4
"466","neck guard",4
"467","nigger lovers",4
"468","nigger loving",4
"469","niggers tongue",4
"470","north america",4
"471","objectively define",4
"472","objectives lost",4
"473","ottoman empire",4
"474","oxford latin",4
"475","parody account",4
"476","pathetic existence",4
"477","perfect climate",4
"478","pharos daughter",4
"479","pine needles",4
"480","pleb jew",4
"481","political system",4
"482","power jew",4
"483","pro jew",4
"484","professional spaniard",4
"485","protect jew",4
"486","real estate",4
"487","red hair",4
"488","reference bible",4
"489","reformed stoic",4
"490","repeating characters",4
"491","rich boomer",4
"492","shill fuck",4
"493","shill parody",4
"494","silent killer",4
"495","skill issue",4
"496","slavic russian",4
"497","social cataclysm",4
"498","socialist worker",4
"499","society society",4
"500","south africa",4
"501","speak arabic",4
"502","stable diffusion",4
"503","stupid cunt",4
"504","stupid nigger",4
"505","support capitalism",4
"506","support illegal",4
"507","supporting jew",4
"508","telegram channel",4
"509","ukraine israel",4
"510","ukraine war",4
"511","weak ass",4
"512","weeks ago",4
"513","western nations",4
"514","white crime",4
"515","white faggot",4
"516","white girl",4
"517","white wife",4
"518","women marry",4
"519","world country",4
"520","world wars",4
"521","worthless faggot",4
"522","yeah fuck",4
"523","yigal carmon",4
"524","abraham accords",3
"525","absolutely pathetic",3
"526","absolutely ruined",3
"527","accept planes",3
"528","actual finish",3
"529","acute ethanol",3
"530","african admixed",3
"531","african niggers",3
"532","ages ago",3
"533","america left",3
"534","american educational",3
"535","american futurist",3
"536","american women",3
"537","animal fat",3
"538","animal fats",3
"539","anti black",3
"540","anti nigger",3
"541","arcade cabinets",3
"542","arctic monkeys",3
"543","ariel sharon",3
"544","artificial intelligence",3
"545","aryan perspective",3
"546","attack leftists",3
"547","attention whores",3
"548","bad choices",3
"549","bad faith",3
"550","barbed wire",3
"551","based fuck",3
"552","beautiful women",3
"553","beauty standards",3
"554","behead toddlers",3
"555","beloved nigger",3
"556","ben garrison",3
"557","berber quadroons",3
"558","birth certificate",3
"559","birth control",3
"560","black children",3
"561","black girl",3
"562","blind eye",3
"563","blocked arteries",3
"564","blood pressure",3
"565","blood weighs",3
"566","bombs inside",3
"567","bombs syria",3
"568","bone density",3
"569","bordering crown",3
"570","brain damage",3
"571","bridges roads",3
"572","broom closet",3
"573","brotherhood egyptian",3
"574","bullshit white",3
"575","bums free",3
"576","burning stove",3
"577","butter milk",3
"578","carpet bomb",3
"579","cauliflower ears",3
"580","certification designation",3
"581","cheap labor",3
"582","chief mufti",3
"583","child allowance",3
"584","child support",3
"585","christian countries",3
"586","christian jew",3
"587","chronic low",3
"588","cinemas libraries",3
"589","civil contempt",3
"590","civilian targets",3
"591","civilized societies",3
"592","civilized world",3
"593","closely related",3
"594","coast guard",3
"595","coconut oil",3
"596","cognitive dissonance",3
"597","communist jew",3
"598","communists unspecified",3
"599","completely empty",3
"600","completely fuck",3
"601","cooking school",3
"602","cope cope",3
"603","cope seethe",3
"604","court martial",3
"605","covert operation",3
"606","craftsman ship",3
"607","critical thinking",3
"608","cruise missiles",3
"609","current society",3
"610","dark brandon",3
"611","date white",3
"612","day schedule",3
"613","dead planet",3
"614","dead world",3
"615","death penalty",3
"616","deaths reported",3
"617","defense budget",3
"618","defensive action",3
"619","definite article",3
"620","densely populated",3
"621","density eventually",3
"622","department fuck",3
"623","destroy western",3
"624","died suddenly",3
"625","disgusting jew",3
"626","diversity hires",3
"627","divorce rates",3
"628","dumb nigger",3
"629","educational centers",3
"630","egyptian american",3
"631","egyptian communists",3
"632","egyptian jew",3
"633","enemy combatants",3
"634","entire incident",3
"635","entire life",3
"636","entire muslim",3
"637","entry exams",3
"638","eternal hell",3
"639","ethnic cleansing",3
"640","ethnic conflicts",3
"641","ethnic replacement",3
"642","european jew",3
"643","evangelical vote",3
"644","experimental gene",3
"645","extraordinarily lazy",3
"646","faggot jew",3
"647","faggot nigger",3
"648","failed israel",3
"649","failed utterly",3
"650","fairy tale",3
"651","fake ass",3
