"","word","n"
"1","box happy",191
"2","canvas confetti",191
"3","coming weeks",191
"4","happy birthday",191
"5","janitor acceptance",191
"6","left lane",36
"7","mass shooting",31
"8","black truck",30
"9","middle east",29
"10","barker dog",22
"11","captain barker",22
"12","dog police",22
"13","speed limit",22
"14","climate change",21
"15","mass shootings",21
"16","pic related",21
"17","false flag",19
"18","goblin king",18
"19","hate jew",18
"20","venerable cauldron",18
"21","civil war",17
"22","gun control",17
"23","sandy hook",17
"24","makes sense",16
"25","minimum wage",16
"26","west bank",16
"27","white women",16
"28","bowling alley",15
"29","human rights",15
"30","social construct",15
"31","anti white",14
"32","hearing aids",14
"33","mind control",14
"34","hearing voices",13
"35","jesus christ",13
"36","mentally ill",13
"37","months ago",13
"38","support israel",13
"39","anti islamic",12
"40","atheist anti",12
"41","brown control",12
"42","flat earth",12
"43","mental illness",12
"44","south africa",12
"45","average person",11
"46","based leaf",11
"47","crisis actors",11
"48","jew hate",11
"49","russian army",11
"50","sloppy job",11
"51","social media",11
"52","western culture",11
"53","white nigger",11
"54","entire life",10
"55","free speech",10
"56","glory holes",10
"57","ice age",10
"58","law enforcement",10
"59","mad max",10
"60","real life",10
"61","asian women",9
"62","birth rates",9
"63","blah blah",9
"64","central bank",9
"65","dumb fuck",9
"66","federal reserve",9
"67","feel bad",9
"68","glory hole",9
"69","holy land",9
"70","mass shooters",9
"71","race mixing",9
"72","social status",9
"73","white males",9
"74","world war",9
"75","bud light",8
"76","dev null",8
"77","facial recognition",8
"78","false alarm",8
"79","food stamps",8
"80","george floyd",8
"81","grocery store",8
"82","japanese women",8
"83","jew power",8
"84","jew shill",8
"85","jew system",8
"86","loss prevention",8
"87","magnetic field",8
"88","mass shooter",8
"89","modern day",8
"90","north africa",8
"91","south korea",8
"92","ukraine war",8
"93","vast majority",8
"94","weeks ago",8
"95","western world",8
"96","asylum seekers",7
"97","billion dollars",7
"98","birth rate",7
"99","central asia",7
"100","day age",7
"101","donald trump",7
"102","fat fuck",7
"103","israel government",7
"104","jew israel",7
"105","left wing",7
"106","passing lane",7
"107","pay taxes",7
"108","red flags",7
"109","secret military",7
"110","single moms",7
"111","student convention",7
"112","war crimes",7
"113","water bottle",7
"114","western european",7
"115","white genocide",7
"116","white person",7
"117","white trash",7
"118","win win",7
"119","alarm false",6
"120","anti semitic",6
"121","attempted murder",6
"122","ban guns",6
"123","black british",6
"124","boat ramp",6
"125","cardiac arrest",6
"126","central asian",6
"127","chris knight",6
"128","cold war",6
"129","common sense",6
"130","conservative nationalist",6
"131","credit card",6
"132","fat yank",6
"133","founding fathers",6
"134","fuck dogs",6
"135","gun free",6
"136","heavy losses",6
"137","industrial complex",6
"138","islamic conservative",6
"139","israel passes",6
"140","israel sells",6
"141","israel steals",6
"142","jet ski",6
"143","jew death",6
"144","low quality",6
"145","major sergeant",6
"146","meat grinder",6
"147","middle eastern",6
"148","military technology",6
"149","murdering brown",6
"150","occupied west",6
"151","pop culture",6
