"","word","n"
"1","jesus christ",31
"2","jew death",30
"3","pic related",24
"4","social media",24
"5","total jew",24
"6","god jesus",22
"7","makes sense",19
"8","white race",19
"9","flat earth",18
"10","middle east",18
"11","white women",17
"12","theo von",16
"13","civil war",15
"14","controlled opposition",15
"15","cope cages",15
"16","life support",15
"17","daily reminder",14
"18","middle class",13
"19","western european",13
"20","bare minimum",12
"21","entire life",12
"22","hard drive",12
"23","homeless schizo",12
"24","schizo chad",12
"25","video games",12
"26","anti white",11
"27","filthy jew",11
"28","george floyd",11
"29","hate jew",11
"30","male loneliness",11
"31","paid shill",11
"32","quiet quitting",11
"33","real life",11
"34","albanian town",10
"35","catholic church",10
"36","comfy happening",10
"37","destroyed tanks",10
"38","hate white",10
"39","lost control",10
"40","mare combat",10
"41","modern day",10
"42","night mare",10
"43","population growth",10
"44","pro israel",10
"45","stop posting",10
"46","weekly photos",10
"47","academic leftist",9
"48","drug addicts",9
"49","electric cars",9
"50","feed seed",9
"51","feminist threads",9
"52","free market",9
"53","fuck sake",9
"54","gonna die",9
"55","israel threads",9
"56","leftist losers",9
"57","mind control",9
"58","organized crime",9
"59","positions raid",9
"60","pseudo academic",9
"61","race mixing",9
"62","trust society",9
"63","white genocide",9
"64","white guy",9
"65","american dream",8
"66","drug trade",8
"67","iran contra",8
"68","middle ages",8
"69","multiple times",8
"70","peak oil",8
"71","prime minister",8
"72","replacement genocide",8
"73","sand niggers",8
"74","sky king",8
"75","south america",8
"76","south american",8
"77","toilet paper",8
"78","trust societies",8
"79","video game",8
"80","white person",8
"81","anti semitic",7
"82","civil rights",7
"83","david cameron",7
"84","dead drop",7
"85","destroyed tank",7
"86","entire world",7
"87","feel attraction",7
"88","fuck jew",7
"89","law enforcement",7
"90","living standards",7
"91","mass immigration",7
"92","middle eastern",7
"93","oil runs",7
"94","retard faggot",7
"95","san francisco",7
"96","shekel grabber",7
"97","south africa",7
"98","ukraine war",7
"99","western civilization",7
"100","aryan peoples",6
"101","average guy",6
"102","birth rates",6
"103","central americans",6
