"","word","n"
"1","coming weeks",195
"2","janitor acceptance",195
"3","white women",48
"4","middle east",33
"5","red barron",30
"6","pic related",26
"7","bulbous dome",25
"8","dome plant",24
"9","plant tincture",24
"10","glenn beck",20
"11","makes sense",20
"12","tattoo ink",19
"13","european leaders",18
"14","socialist worker",18
"15","bad guy",17
"16","dead jew",17
"17","real life",17
"18","catholic church",16
"19","jesus christ",16
"20","white guy",16
"21","social media",15
"22","jew death",14
"23","loud music",14
"24","pro israel",14
"25","stopping migration",14
"26","total jew",14
"27","ukraine war",14
"28","war crimes",14
"29","white person",14
"30","civil war",13
"31","god damn",13
"32","lymph nodes",13
"33","middle class",13
"34","support israel",13
"35","biggest fan",12
"36","bomb bomb",12
"37","tincture quack",12
"38","hate jew",11
"39","north america",11
"40","prime minister",11
"41","apostolic succession",10
"42","daily reminder",10
"43","fuck jew",10
"44","impossible due",10
"45","kills father",10
"46","lord jesus",10
"47","neighbor kills",10
"48","sand niggers",10
"49","urban design",10
"50","blue eyes",9
"51","buck broken",9
"52","comfy happening",9
"53","false flag",9
"54","god bless",9
"55","holy land",9
"56","holy spirit",9
"57","iron dome",9
"58","israel jew",9
"59","jew power",9
"60","mentally ill",9
"61","modern day",9
"62","north korea",9
"63","religious texts",9
"64","samson option",9
"65","walkable cities",9
"66","world war",9
"67","angel anon",8
"68","carbon tax",8
"69","fuck ups",8
"70","halloween costume",8
"71","heating oil",8
"72","israel army",8
"73","israel government",8
"74","jew god",8
"75","middle eastern",8
"76","shrimp dick",8
"77","south america",8
"78","star wars",8
"79","stay safe",8
"80","stocking shelves",8
"81","supporting israel",8
"82","worship jew",8
"83","academic leftist",7
"84","actively supports",7
"85","black women",7
"86","days ago",7
"87","double bed",7
"88","feminist related",7
"89","food delivery",7
"90","hey guy",7
"91","holy fuck",7
"92","israel threads",7
"93","jew mafia",7
"94","jew monsters",7
"95","leftist losers",7
"96","lying jew",7
"97","mental gymnastics",7
"98","migrant caravan",7
"99","minimum wage",7
"100","months ago",7
"101","paid shill",7
"102","pretty based",7
"103","pseudo academic",7
"104","related threads",7
"105","tame goy",7
"106","tender women",7
"107","walkable city",7
"108","west bank",7
"109","west coast",7
"110","western world",7
"111","anti israel",6
"112","anti jew",6
"113","blast music",6
"114","blue eyed",6
"115","chased women",6
"116","cheap housing",6
"117","church fathers",6
"118","cognitive dissonance",6
"119","cold war",6
"120","commit suicide",6
"121","con artists",6
"122","deathly afraid",6
"123","diaspora jew",6
"124","dumb fuck",6
"125","eastern european",6
"126","entire life",6
"127","fat pads",6
"128","feel safe",6
"129","free heat",6
"130","hate speech",6
"131","hate white",6
"132","heat pump",6
"133","indian guy",6
"134","jew religious",6
"135","jew women",6
"136","jew won",6
"137","killing niggers",6
"138","marriage bed",6
"139","mass immigration",6
"140","master race",6
"141","middle ages",6
"142","modern jew",6
"143","poland chased",6
"144","pope francis",6
"145","real estate",6
"146","shill threads",6
"147","stop lying",6
"148","stop migrants",6
"149","tax dollars",6
"150","team america",6
"151","vast majority",6
"152","western canada",6
"153","western countries",6
"154","white males",6
"155","white world",6
"156","american indian",5
"157","anti white",5
"158","bible believers",5
"159","black guy",5
"160","blonde hair",5
"161","british guy",5
"162","child sex",5
"163","chinese restaurants",5
"164","christian country",5
"165","civil rights",5
"166","completely fuck",5
"167","conspiracy theory",5
"168","daily basis",5
"169","ditch weed",5
"170","double double",5
"171","dumb nigger",5
"172","entire world",5
"173","evangelical boomers",5
"174","evidence proves",5
"175","fat fuck",5
"176","front lines",5
"177","fuck niggers",5
"178","glen beck",5
"179","happy merchant",5
"180","hated jew",5
"181","heat round",5
"182","hell fire",5
"183","import millions",5
"184","indian history",5
"185","israel citizens",5
"186","israel lobby",5
"187","israel soldiers",5
"188","jew fuck",5
"189","jew rabbi",5
"190","laser anon",5
"191","left wing",5
"192","lives matter",5
"193","masonic lodge",5
"194","mental health",5
"195","military draft",5
"196","modern era",5
"197","moved westward",5
"198","national identity",5
"199","palestinian children",5
"200","palestinian refugees",5
"201","pearl harbor",5
"202","political instability",5
"203","pre existing",5
"204","president trump",5
