"","word","n"
"1","happy birthday",197
"2","box happy",196
"3","canvas confetti",196
"4","coming weeks",196
"5","janitor acceptance",196
"6","middle east",58
"7","parking lot",58
"8","south indian",49
"9","jew babies",28
"10","anti white",27
"11","white women",23
"12","white european",22
"13","air burst",19
"14","social media",19
"15","pic related",18
"16","sri lanka",18
"17","false flag",17
"18","north indian",17
"19","jew death",16
"20","mixed breed",16
"21","north india",16
"22","south india",16
"23","damage control",15
"24","human shields",15
"25","muslim world",15
"26","sand niggers",15
"27","total jew",15
"28","enslave white",14
"29","genocide genocide",14
"30","support ukraine",14
"31","supports ukraine",14
"32","west bank",14
"33","pig fuck",13
"34","special forces",13
"35","brown turd",12
"36","sloppy job",12
"37","war crimes",12
"38","hate jew",11
"39","jesus christ",11
"40","prime minister",11
"41","pro israel",11
"42","real life",11
"43","anti israel",10
"44","blue collar",10
"45","daily wire",10
"46","israel jew",10
"47","jew shill",10
"48","live president",10
"49","north korea",10
"50","president donald",10
"51","unwelcome brown",10
"52","vedic faith",10
"53","white person",10
"54","white supremacy",10
"55","anti jew",9
"56","ayn rand",9
"57","ballistic missile",9
"58","baptist hospital",9
"59","blue eyes",9
"60","controlled opposition",9
"61","entire world",9
"62","federal reserve",9
"63","filthy jew",9
"64","israel flag",9
"65","jew worshiper",9
"66","left wing",9
"67","makes sense",9
"68","middle india",9
"69","phone call",9
"70","president trump",9
"71","rocket fell",9
"72","solar panels",9
"73","white guy",9
"74","asteroid mining",8
"75","beheaded babies",8
"76","birth rates",8
"77","black guy",8
"78","blast visual",8
"79","collateral damage",8
"80","economically viable",8
"81","fuck jew",8
"82","hate india",8
"83","hospital blast",8
"84","human shield",8
"85","india pakistan",8
"86","jew brought",8
"87","jew lies",8
"88","million white",8
"89","multiple times",8
"90","palestinian rocket",8
"91","pro jew",8
"92","silver coins",8
"93","tailless women",8
"94","video games",8
"95","white christian",8
"96","white collar",8
"97","anti european",7
"98","anti semitic",7
"99","atlas shrugged",7
"100","bombing hospitals",7
"101","caliphate ottoman",7
"102","castrated millions",7
"103","castrating white",7
"104","continue enslaving",7
"105","curly hair",7
"106","current genetic",7
"107","death penalty",7
"108","east india",7
"109","east oil",7
"110","euro genes",7
"111","free speech",7
"112","gene pool",7
"113","genetic bottleneck",7
"114","hands typed",7
"115","holy fuck",7
"116","humanitarian aid",7
"117","invented specifically",7
"118","isis islamic",7
"119","islam jihad",7
"120","israel government",7
"121","jew hands",7
"122","jew joined",7
"123","jew lie",7
"124","joined islam",7
"125","muslim propaganda",7
"126","nigger jew",7
"127","passive aggressive",7
"128","solid gold",7
"129","suicide watch",7
"130","support israel",7
"131","supreme court",7
"132","syria attracted",7
"133","tax dollars",7
"134","vast majority",7
"135","visual investigation",7
"136","war crime",7
"137","white countries",7
"138","world middle",7
"139","amid energy",6
"140","anti jesus",6
"141","ban evading",6
"142","british hostages",6
"143","british king",6
"144","burned cars",6
"145","buy silver",6
"146","carpet bomb",6
"147","coin discovered",6
"148","common sense",6
"149","complaints incoming",6
"150","created essa",6
"151","dark ages",6
"152","dead babies",6
"153","dead jew",6
"154","energy complaints",6
"155","entire life",6
"156","exterminated islam",6
"157","fag porn",6
"158","false reports",6
"159","featured live",6
"160","flag operation",6
"161","forces rescue",6
"162","french toast",6
"163","friendly reminder",6
"164","gold coin",6
"165","ground invasion",6
"166","hospital building",6
"167","hospital burned",6
"168","hostages held",6
"169","human rights",6
"170","incoming chair",6
"171","india threads",6
"172","iron age",6
"173","israel special",6
"174","jew cock",6
"175","jew god",6
"176","jew propaganda",6
"177","jew rat",6
"178","jew run",6
"179","jew seethe",6
"180","jew women",6
"181","king gold",6
"182","lying jew",6
"183","mentally ill",6
"184","michael jackson",6
"185","natural selection",6
"186","oil crisis",6
"187","patients inside",6
"188","pure white",6
"189","residents officially",6
"190","roman empire",6
"191","russian losses",6
"192","sacrificial lamb",6
"193","social security",6
"194","sources claim",6
"195","speak english",6
"196","started handing",6
"197","white anti",6
"198","wing retard",6
"199","worth living",6
"200","actual fuck",5
"201","airburst bomb",5
"202","american jew",5
"203","ancient times",5
