"","word","n"
"1","hours click",193
"2","janitor applications",193
"3","blah blah",92
"4","white slaves",42
"5","confederate meteorologist",41
"6","white supremacy",40
"7","france surrendered",30
"8","lives matter",30
"9","surrendered france",29
"10","pic related",28
"11","climate change",27
"12","white women",27
"13","lee lee",24
"14","walkable cities",24
"15","real estate",23
"16","social media",22
"17","jesus christ",21
"18","civil war",20
"19","immune system",20
"20","happening tomorrow",19
"21","invade taiwan",18
"22","mentally ill",18
"23","raw milk",18
"24","depleted uranium",17
"25","drill drill",17
"26","makes sense",17
"27","bombed tripoli",16
"28","islamic rule",16
"29","jefferson bombed",16
"30","thomas jefferson",16
"31","white race",16
"32","free market",15
"33","ban pornography",14
"34","cold weather",14
"35","haven sheikh",14
"36","western medicine",14
"37","federal government",13
"38","heavy metal",13
"39","islamic justice",13
"40","middle east",13
"41","black population",12
"42","fuck fuck",12
"43","god damn",12
"44","heart attacks",12
"45","income tax",12
"46","keith woods",12
"47","national socialism",12
"48","north america",12
"49","professional spaniard",12
"50","ruling class",12
"51","white male",12
"52","wild animals",12
"53","blood clots",11
"54","blue eyes",11
"55","brain dead",11
"56","eat extinct",11
"57","native americans",11
"58","projectile vomiting",11
"59","white races",11
"60","africa blacks",10
"61","african black",10
"62","african population",10
"63","allowed blacks",10
"64","animals elephants",10
"65","billion useless",10
"66","black african",10
"67","black felons",10
"68","black lives",10
"69","blacks invented",10
"70","blacks supported",10
"71","brain grower",10
"72","bunker dwellers",10
"73","cannibalize white",10
"74","drink milk",10
"75","dumb fuck",10
"76","dumb nigger",10
"77","elephants zebras",10
"78","ethical duty",10
"79","evil white",10
"80","evolve past",10
"81","evolved past",10
"82","extreme weather",10
"83","food poisoning",10
"84","frozen corpses",10
"85","gorillas chimpanzees",10
"86","grab food",10
"87","innocent lives",10
"88","invented slavery",10
"89","islamic lives",10
"90","launch system",10
"91","lions rhinos",10
"92","lions zebras",10
"93","lower evil",10
"94","main brain",10
"95","matter islamic",10
"96","mother earth",10
"97","neutron bombs",10
"98","nuclear exchange",10
