"","word","n"
"1","baby dick",83
"2","jew suck",82
"3","suck baby",81
"4","dick jew",80
"5","pic related",48
"6","social media",36
"7","christian identity",33
"8","crocodile leader",26
"9","king crocodile",26
"10","hate jew",25
"11","soup nazi",24
"12","german children",22
"13","jew shill",22
"14","jesus christ",21
"15","national socialism",20
"16","multiple times",19
"17","civil war",18
"18","left wing",18
"19","white women",18
"20","anti white",17
"21","middle east",17
"22","gift cards",16
"23","theo von",16
"24","real life",15
"25","total jew",14
"26","bill gates",13
"27","human rights",13
"28","israel media",13
"29","jew death",13
"30","lying jew",13
"31","air fryer",12
"32","anti semitic",12
"33","critical theory",12
"34","developers developers",12
"35","exact opposite",12
"36","god bless",12
"37","ministries christian",12
"38","multiple child",12
"39","product product",12
"40","anti jew",11
"41","child rapist",11
"42","children bestial",11
"43","children multiple",11
"44","dead jew",11
"45","destroy lives",11
"46","immigrant invader",11
"47","israel government",11
"48","proud muslim",11
"49","public streets",11
"50","rape german",11
"51","real estate",11
"52","single person",11
"53","subhumans pic",11
"54","victims eat",11
"55","victims family",11
"56","white power",11
"57","white race",11
"58","wont stop",11
"59","american soldiers",10
"60","blue eyes",10
"61","child rape",10
"62","comfy happening",10
"63","controlled opposition",10
"64","daily reminder",10
"65","friendly fire",10
"66","fuck jew",10
"67","israel army",10
"68","israel soldiers",10
"69","mass immigration",10
"70","reinhard slavic",10
"71","wear mask",10
"72","white kids",10
"73","brain dead",9
"74","commie blocks",9
"75","crypto jew",9
"76","days ago",9
"77","hate israel",9
"78","hate white",9
"79","islamic world",9
"80","israel jew",9
"81","jew hate",9
"82","mentally ill",9
"83","pretty based",9
"84","rape babies",9
"85","red pill",9
"86","reminder israel",9
"87","special forces",9
"88","white boy",9
"89","anti american",8
"90","anti semite",8
"91","body count",8
"92","charlie india",8
"93","climate change",8
"94","dead niggers",8
"95","dixie anon",8
"96","european peoples",8
"97","germanic tribes",8
"98","god damn",8
"99","india alpha",8
"100","jew babies",8
"101","jew masters",8
"102","makes sense",8
"103","nuclear weapons",8
"104","red pilled",8
"105","ruling class",8
"106","southern lebanon",8
"107","white american",8
"108","white skin",8
"109","ancient european",7
"110","ban porn",7
"111","birth rates",7
"112","blue pilled",7
"113","clergy prohibited",7
"114","clover mites",7
"115","commit suicide",7
"116","dumb niggers",7
"117","federal reserve",7
"118","flag checks",7
"119","foreign agent",7
"120","foreign policy",7
"121","free speech",7
"122","god exists",7
"123","holy fuck",7
"124","human history",7
"125","jew control",7
"126","jew influence",7
"127","jew power",7
"128","jew war",7
"129","jew women",7
"130","mask wearing",7
"131","national socialists",7
"132","north korea",7
"133","nuclear war",7
"134","peace treaty",7
"135","phone call",7
"136","porn addict",7
"137","replacement genocide",7
"138","sand niggers",7
"139","speak english",7
"140","stock market",7
"141","total bullshit",7
"142","training accident",7
"143","twitter account",7
"144","vast majority",7
"145","world war",7
"146","american history",6
"147","anti christ",6
"148","asian girls",6
"149","blended family",6
"150","bug spray",6
"151","captain jew",6
"152","cardboard box",6
"153","chip comfy",6
"154","combat anti",6
"155","conspiracy theories",6
"156","critical thinking",6
"157","death cult",6
"158","die jew",6
"159","evil jew",6
"160","free stuff",6
"161","freedom fighters",6
"162","gay ass",6
"163","giving birth",6
"164","ice cream",6
"165","imagine thinking",6
"166","immune system",6
"167","islamic resistance",6
"168","israel reminder",6
"169","jew community",6
"170","jew crusher",6
"171","jew faggot",6
"172","jew media",6
"173","jew religion",6
"174","latin mass",6
"175","mass media",6
"176","nice job",6
"177","northern occupied",6
"178","past lives",6
"179","porn addiction",6
"180","russian federation",6
"181","san francisco",6
"182","subhuman nigger",6
"183","sucking jew",6
"184","support network",6
"185","traditional latin",6
"186","training accidents",6
"187","upper class",6
"188","wearing mask",6
"189","white kid",6
"190","white supremacy",6
"191","white trash",6
"192","william luther",6
"193","anal sex",5
"194","andrew tate",5
"195","anti christian",5
"196","anti tank",5
"197","arab world",5
"198","armored vehicles",5
"199","art dedicated",5
"200","asian girl",5
"201","bank account",5
"202","beheaded babies",5
"203","blue eyed",5
"204","charlie kirk",5
"205","christian art",5
"206","class white",5
"207","community centers",5
"208","competency crisis",5
"209","contemplative prayer",5
"210","cope cage",5
"211","defense minister",5
"212","donald trump",5
"213","dual citizens",5
"214","dumb faggot",5
"215","dumb fuck",5
"216","economic system",5
"217","entire world",5
"218","ethnic cleansing",5
"219","fellow white",5
"220","fighting age",5
"221","foreign influence",5
"222","free choice",5
"223","free market",5
"224","fresh water",5
"225","fuck sake",5
"226","government fuck",5
"227","hell yeah",5
"228","housing prices",5
"229","israel intelligence",5
"230","israel propaganda",5
"231","jew cult",5
"232","jew niggers",5
"233","jew occupation",5
"234","jew run",5
"235","justice department",5
"236","kidney failure",5
"237","learning disability",5
"238","literally retard",5
"239","mask wearers",5
"240","mental gymnastics",5
"241","mental health",5
"242","middle school",5
"243","mind control",5
"244","multiple wives",5
"245","nigger dick",5
"246","nigger lover",5
"247","northern border",5
"248","pledge allegiance",5
"249","polish jew",5
"250","political implications",5
"251","prime minister",5
"252","property taxes",5
"253","real world",5
"254","red flag",5
"255","retard nigger",5
"256","roman empire",5
"257","run rampant",5
"258","russia china",5
"259","russian speakers",5
"260","shallow retard",5
"261","slide threads",5
"262","social security",5
"263","society rounded",5
"264","south america",5
"265","speak russian",5
"266","stable diffusion",5
"267","stalag edition",5
"268","start stealing",5
"269","stupid jew",5
"270","stupid person",5
"271","support israel",5
"272","tax dollars",5
"273","thinking skills",5
"274","total destruction",5
"275","traditional gender",5
"276","war zone",5
"277","watch porn",5
"278","watching porn",5
"279","weeks ago",5
"280","western country",5
"281","white children",5
"282","white fuck",5
"283","white genocide",5
"284","white jew",5
"285","white skinned",5
"286","yeah yeah",5
"287","absolute retard",4
"288","active duty",4
"289","actual rich",4
"290","agrarian societies",4
"291","air raid",4
"292","aka don",4
"293","american jew",4
"294","american targets",4
"295","americans slaughtering",4
"296","ancestral veneration",4
"297","anti immigration",4
"298","armed forces",4
"299","aryan iran",4
"300","austrian empire",4
"301","average doctor",4
"302","average income",4
"303","average normie",4
"304","bad rep",4
"305","bank stocks",4
"306","banning porn",4
"307","baseball bat",4
"308","beef stew",4
"309","benefits welfare",4
"310","black guy",4
"311","black ops",4
"312","bloodiest war",4
"313","blueberry pie",4
"314","bombed american",4
"315","bombing hospitals",4
"316","book burning",4
"317","bother applying",4
"318","bravo bravo",4
"319","bread baker",4
"320","brother loves",4
"321","buy gift",4
"322","canned soup",4
"323","capitalist realism",4
"324","censored speeches",4
"325","child sex",4
"326","children jew",4
"327","christian book",4
"328","christian churches",4
"329","christian nationalism",4
"330","chug comfy",4
"331","civilian casualties",4
"332","commie block",4
"333","completely disappeared",4
"334","considered aryan",4
"335","conspiracy theory",4
"336","cool story",4
"337","cooler heads",4
"338","corporations resell",4
"339","counter anti",4
"340","counter offensive",4
"341","crippled economy",4
"342","critical race",4
"343","current jew",4
"344","daddy government",4
"345","danger lingers",4
"346","dead american",4
"347","deep fried",4
"348","deny israel",4
"349","destroy native",4
"350","digress simply",4
"351","divorced parents",4
"352","drill start",4
"353","eat vomit",4
"354","enjoy life",4
"355","entire country",4
"356","entire life",4
"357","european country",4
"358","european history",4
"359","extremely weak",4
"360","factual historical",4
"361","fair cop",4
"362","faith leaders",4
"363","faithful husband",4
"364","fake jew",4
"365","false flag",4
"366","false prophet",4
"367","fast food",4
"368","feds jew",4
"369","females refuse",4
"370","financial decision",4
"371","free range",4
"372","fried chicken",4
"373","friendly reminder",4
"374","fuck meat",4
"375","fundamental truths",4
"376","future white",4
"377","gay sex",4
"378","gender roles",4
"379","genital mutilation",4
"380","genius tactic",4
"381","gift card",4
"382","global elite",4
"383","goat fuck",4
"384","government assistance",4
"385","grass root",4
"386","green eyes",4
"387","guy noticed",4
"388","hand outs",4
"389","happening based",4
"390","hebrew language",4
"391","historical statistic",4
"392","hollow earth",4
"393","holy land",4
"394","honest reseller",4
"395","host nation",4
"396","house prices",4
"397","housing market",4
"398","immediately identified",4
"399","industrial revolution",4
"400","inferior element",4
"401","israel controls",4
"402","israel military",4
