"","word","n"
"1","coming weeks",193
"2","janitor acceptance",193
"3","faggot kill",81
"4","warning warning",60
"5","white women",39
"6","social media",37
"7","grocery store",34
"8","york times",31
"9","trans rights",26
"10","jesus christ",24
"11","pic related",23
"12","climate change",22
"13","makes sense",22
"14","mentally ill",22
"15","real estate",22
"16","anti white",18
"17","jew shill",18
"18","chinese shill",17
"19","official chinese",16
"20","red green",16
"21","shill paid",16
"22","anti christian",15
"23","civil war",15
"24","daily reminder",15
"25","razor wire",15
"26","holy fuck",14
"27","white girls",14
"28","catholic church",13
"29","feel bad",13
"30","real world",13
"31","black women",12
"32","cool friend",12
"33","firm handshake",12
"34","french revolution",12
"35","real life",12
"36","roman empire",12
"37","western countries",12
"38","housing market",11
"39","middle east",11
"40","white white",11
"41","world war",11
"42","anti semitic",10
"43","ban pornography",10
"44","cannon fodder",10
"45","clown world",10
"46","cluster munitions",10
"47","cult vibes",10
"48","entire world",10
"49","german shepherd",10
"50","ice spice",10
"51","national socialism",10
"52","short term",10
"53","god damn",9
"54","hate jew",9
"55","military operation",9
"56","national socialist",9
"57","nazi germany",9
"58","pro jew",9
"59","real women",9
"60","seed oil",9
"61","white canadian",9
"62","white children",9
"63","white race",9
"64","dumb ass",8
"65","fighting dogs",8
"66","food desert",8
"67","functional psychopaths",8
"68","guard dogs",8
"69","happy yom",8
"70","hate niggers",8
"71","hour week",8
"72","inferiority complex",8
"73","jew loving",8
"74","living standards",8
"75","mental health",8
"76","middle class",8
"77","million jew",8
"78","nazi plain",8
"79","orthodox church",8
"80","pickled eggs",8
"81","political implications",8
"82","polling stations",8
"83","pro russian",8
"84","russian federation",8
"85","school shootings",8
"86","selling desperately",8
"87","social security",8
"88","special military",8
"89","support ukraine",8
"90","video games",8
"91","zoom zoom",8
"92","american moon",7
"93","anne frank",7
"94","anomalies research",7
"95","antarctic treaty",7
"96","avoid seed",7
"97","black cube",7
"98","blah blah",7
"99","bunkers anomalies",7
"100","call american",7
"101","cell foreskin",7
"102","century map",7
"103","chaos magic",7
"104","claim meddling",7
"105","cookies anne",7
"106","corn syrup",7
"107","diet avoid",7
"108","dumb nigger",7
"109","enjoy watching",7
"110","esoteric political",7
"111","fetus cells",7
"112","finger lakes",7
"113","free speech",7
"114","fuck joe",7
"115","gent forum",7
"116","god gene",7
"117","hanan explore",7
"118","hardware backdoor",7
"119","hate russia",7
"120","hate white",7
"121","indian women",7
"122","jorge claim",7
"123","lakes tattoo",7
"124","laser beam",7
"125","leak antarctic",7
"126","lost footage",7
"127","mac terrain",7
"128","map john",7
"129","maxwell submersible",7
"130","meddling elections",7
"131","military aid",7
"132","military bunkers",7
"133","million cookies",7
"134","modern day",7
"135","moon lost",7
"136","mormon origin",7
"137","operation center",7
"138","pavement ape",7
"139","paying attention",7
"140","pentagram map",7
"141","phone call",7
"142","political topics",7
"143","pro christian",7
"144","professional israel",7
"145","recruitment video",7
"146","research buoy",7
"147","russia stole",7
"148","saturn black",7
"149","shill operation",7
