"","word","n"
"1","box happy",193
"2","canvas confetti",193
"3","coming weeks",193
"4","happy birthday",193
"5","janitor acceptance",193
"6","hard times",57
"7","middle east",48
"8","fat yank",34
"9","anti white",33
"10","civil war",32
"11","pic related",28
"12","hate jew",27
"13","support israel",27
"14","white race",26
"15","jesus christ",25
"16","false flag",23
"17","jew roach",22
"18","roach jew",22
"19","real life",21
"20","star wars",21
"21","goblin king",20
"22","social media",19
"23","theo von",18
"24","white women",18
"25","roman empire",17
"26","synthetic telepathy",16
"27","world war",16
"28","christian identity",15
"29","death camp",15
"30","harry potter",15
"31","barker dog",14
"32","captain barker",14
"33","dog police",14
"34","ground invasion",14
"35","jew propaganda",14
"36","left wing",14
"37","middle eastern",14
"38","play games",14
"39","video games",14
"40","makes sense",13
"41","science fiction",13
"42","gas chamber",12
"43","holy fuck",12
"44","israel gate",12
"45","mass grave",12
"46","mass graves",12
"47","african american",11
"48","buy toys",11
"49","cannon fodder",11
"50","dead jew",11
"51","dear friend",11
"52","dropped israel",11
"53","jew death",11
"54","jew shill",11
"55","mind control",11
"56","russia china",11
"57","space jew",11
"58","total jew",11
"59","western countries",11
"60","zion don",11
"61","arab world",10
"62","daily reminder",10
"63","entire world",10
"64","federal government",10
"65","friend israel",10
"66","jew senior",10
"67","million jew",10
"68","political implications",10
"69","race mixing",10
"70","real jew",10
"71","ukraine war",10
"72","white dudes",10
"73","white nationalism",10
"74","white trash",10
"75","anti semitic",9
"76","crypto jew",9
"77","fake jew",9
"78","foreign policy",9
"79","human race",9
"80","iron dome",9
"81","jew rabbi",9
"82","master race",9
"83","mental illness",9
"84","paid shill",9
"85","robert duncan",9
"86","rodeo wit",9
"87","sand niggers",9
"88","single person",9
"89","support jew",9
"90","west bank",9
"91","worship god",9
"92","asian women",8
"93","decades ago",8
"94","drone swarms",8
"95","entire planet",8
"96","fast food",8
"97","filthy jew",8
"98","holy war",8
"99","jew rats",8
"100","jew religion",8
"101","low orbit",8
"102","morning sir",8
"103","pro israel",8
"104","sand nigger",8
"105","saudi arabia",8
"106","social contract",8
"107","south korea",8
"108","stable diffusion",8
"109","steven greer",8
"110","video game",8
"111","weeks ago",8
"112","wheel chair",8
"113","white house",8
"114","white nationalist",8
"115","white person",8
"116","worship jew",8
"117","aircraft carriers",7
"118","bad guy",7
"119","brain hacking",7
"120","break skip",7
"121","brown skin",7
"122","christian traitors",7
"123","cool friend",7
"124","democrat party",7
"125","donald trump",7
"126","draft dodging",7
"127","eastern ukraine",7
"128","enders game",7
"129","entire arab",7
"130","entire front",7
"131","free gibs",7
"132","free speech",7
"133","health care",7
"134","jew lies",7
"135","jew wife",7
"136","leftist jew",7
"137","love god",7
"138","mentally ill",7
"139","modern world",7
"140","north korea",7
"141","prime minister",7
"142","real world",7
"143","reminder israel",7
"144","republican party",7
"145","sole reason",7
"146","south africa",7
"147","venerable cauldron",7
"148","white skin",7
"149","william luther",7
"150","win win",7
"151","wooden doors",7
"152","aggressive territorial",6
"153","aid package",6
"154","air force",6
"155","aircraft carrier",6
"156","allah drew",6
"157","american flag",6
"158","american goy",6
"159","baking baking",6
"160","based jew",6
"161","biggest humans",6
"162","bin laden",6
"163","blood god",6
"164","bomb thousands",6
"165","breed pen",6
"166","building codes",6
"167","charity money",6
"168","climate change",6
"169","code yellow",6
"170","comfy happening",6
"171","commander mahmoud",6
"172","conspiracy theory",6
"173","constantly pray",6
"174","controlled opposition",6
"175","credit card",6
"176","cube nope",6
"177","default files",6
"178","disbelieve thinking",6
"179","favorite meat",6
"180","fuck jew",6
"181","fugging matter",6
"182","god bless",6
"183","god jesus",6
"184","grandparents bought",6
"185","hate israel",6
"186","head jinns",6
"187","heinous crimes",6
"188","house speaker",6
