"","word","n"
"1","serial killers",72
"2","john connor",44
"3","national socialism",37
"4","white women",36
"5","theo von",30
"6","jew death",25
"7","social media",24
"8","serial killer",22
"9","masturbation machines",21
"10","pic related",21
"11","federal government",19
"12","antonio primo",18
"13","left wing",18
"14","red barron",18
"15","short term",18
"16","child spared",17
"17","reporter anon",16
"18","god bless",15
"19","pederast death",15
"20","controlled opposition",14
"21","ice cream",14
"22","national socialist",14
"23","nikki haley",14
"24","white race",14
"25","days ago",13
"26","real life",13
"27","saudi arabia",13
"28","supporting israel",13
"29","biggest fan",12
"30","comfy happening",12
"31","dumb nigger",12
"32","jesus christ",12
"33","middle east",12
"34","para para",12
"35","para paradise",12
"36","pro israel",12
"37","analog clocks",11
"38","jew shill",11
"39","makes sense",11
"40","civil war",10
"41","leaves town",10
"42","modern day",10
"43","odious debt",10
"44","pro palestinian",10
"45","support israel",10
"46","toll paid",10
"47","train leaves",10
"48","white children",10
"49","african american",9
"50","american friends",9
"51","analog clock",9
"52","anti jew",9
"53","clown world",9
"54","dumb fuck",9
"55","fuck jew",9
"56","hate jew",9
"57","machines masturbation",9
"58","mass immigration",9
"59","mass shooters",9
"60","middle class",9
"61","refugee camp",9
"62","reminder israel",9
"63","security council",9
"64","socialist party",9
"65","solar panels",9
"66","total jew",9
"67","anti white",8
"68","concentration camps",8
"69","daily reminder",8
"70","dead jew",8
"71","energy independence",8
"72","false flag",8
"73","farming industry",8
"74","gene pool",8
"75","golden age",8
"76","paradise para",8
"77","paying attention",8
"78","political party",8
"79","president trump",8
"80","pro white",8
"81","reformed stoic",8
"82","support white",8
"83","west bank",8
"84","yeah yeah",8
"85","zion don",8
"86","anti semitic",7
"87","gonna happen",7
"88","holy fuck",7
"89","mentally ill",7
"90","months ago",7
"91","natural gas",7
"92","sand nigger",7
"93","smear campaign",7
"94","south carolina",7
"95","tyson foods",7
"96","video games",7
"97","voting trump",7
"98","white families",7
"99","white guy",7
"100","anon chats",6
"101","anti immigration",6
"102","baby boomers",6
"103","banking dynasties",6
"104","burgers bend",6
"105","carbon dioxide",6
"106","carbon tax",6
"107","centrist democrat",6
"108","child genius",6
"109","chip comfy",6
"110","dead soldiers",6
"111","european nations",6
"112","father received",6
"113","feel bad",6
"114","fuck niggers",6
"115","hate israel",6
"116","hates trump",6
"117","iran dumps",6
"118","israel flag",6
"119","israel reminder",6
"120","jew god",6
"121","jew hate",6
"122","jew speaking",6
"123","jimmy dore",6
"124","living creature",6
"125","mainstream media",6
"126","manual transmissions",6
"127","neville roy",6
"128","parents house",6
"129","physical evidence",6
"130","pretty based",6
"131","pro jew",6
"132","property taxes",6
"133","real estate",6
"134","real world",6
"135","reference bible",6
"136","ridiculously bad",6
"137","sand monkey",6
"138","sealed shelves",6
"139","simple ass",6
"140","stable diffusion",6
"141","start marching",6
"142","student loans",6
"143","super religious",6
"144","supermarket sealed",6
"145","tailless women",6
"146","term decision",6
"147","vast majority",6
"148","walk contrary",6
"149","war footing",6
"150","western nations",6
"151","white bitch",6
"152","wife jodie",6
"153","world tier",6
"154","anti german",5
"155","average american",5
"156","bombing hospitals",5
"157","boomer parents",5
"158","build houses",5
"159","catholic church",5
"160","cease fire",5
"161","counter culture",5
"162","culture war",5
"163","current system",5
"164","daily basis",5
"165","decade ago",5
"166","direct male",5
"167","entire world",5
"168","esl hire",5
"169","fast food",5
"170","fat fuck",5
"171","forgot pic",5
"172","gene seed",5
"173","german soldiers",5
"174","god damn",5
"175","god repented",5
"176","gods chosen",5
"177","growth growth",5
"178","hate speech",5
"179","health care",5
"180","health ministry",5
"181","historical context",5
"182","historical examples",5
"183","hockey player",5
"184","irish soldiers",5
"185","jew cock",5
"186","jew controlled",5
"187","jew diaspora",5
"188","jew lie",5
"189","jew media",5
"190","lose weight",5
"191","mad max",5
"192","male ancestor",5
"193","mass murder",5
"194","mass shootings",5
"195","mind control",5
"196","mother fuck",5
"197","mother raj",5
"198","multiple times",5
"199","natural selection",5
"200","nigger jew",5
"201","nuclear weapons",5
"202","openly talk",5
"203","palestinian refugees",5
"204","police job",5
"205","positive christianity",5
"206","real jew",5
"207","real person",5
"208","rent free",5
"209","roman empire",5
"210","san francisco",5
"211","screen shot",5
"212","socially acceptable",5
"213","south africa",5
"214","speak english",5
"215","sperm retrieval",5
"216","stop killing",5
"217","stop supporting",5
"218","thin air",5
"219","total collapse",5
"220","tunnel network",5
"221","uncut dick",5
"222","weapons found",5
"223","western country",5
"224","white countries",5
"225","white ethnic",5
"226","white european",5
"227","white genocide",5
"228","white trash",5
"229","win win",5
"230","world police",5
"231","world war",5
"232","accuses law",4
"233","add water",4
"234","advantageous short",4
"235","air defense",4
"236","allegedly shooting",4
"237","america rally",4
"238","american flags",4
"239","anally assault",4
"240","analogue clock",4
"241","attacking israel",4
"242","average income",4
"243","average normie",4
"244","average speed",4
"245","bad boys",4
"246","bad religion",4
"247","beware user",4
"248","billion dollar",4
"249","billion dollars",4
"250","blown terrified",4
"251","blue eyed",4
"252","boomer jew",4
"253","bot death",4
"254","brown babies",4
"255","brown golems",4
"256","bullshit jobs",4
"257","bump limit",4
"258","ceasefire passes",4
"259","cell phone",4
"260","central countries",4
"261","chinese military",4
"262","christ comfy",4
"263","christian beliefs",4
"264","christian boomers",4
"265","christian mysticism",4
"266","coal burners",4
"267","cold war",4
"268","collapse unfold",4
"269","common ground",4
"270","common knowledge",4
