"","word","n"
"1","roman empire",83
"2","pic related",33
"3","social media",26
"4","modern italy",22
"5","soviet union",22
"6","jew death",19
"7","mass shootings",18
"8","middle east",18
"9","white women",17
"10","damage control",16
"11","tender women",16
"12","theo von",16
"13","child spared",14
"14","jew institution",14
"15","mentally ill",14
"16","white race",14
"17","free speech",13
"18","mental illness",13
"19","modern day",13
"20","real estate",13
"21","red hair",13
"22","bang theory",12
"23","excess deaths",12
"24","feed seed",12
"25","holy fuck",12
"26","jesus christ",12
"27","makes sense",12
"28","blue cheese",11
"29","civil war",11
"30","dense housing",11
"31","entire world",11
"32","health insurance",11
"33","stop posting",11
"34","white guy",11
"35","ancient israel",10
"36","god damn",10
"37","hate speech",10
"38","jew hate",10
"39","mass immigration",10
"40","pederast death",10
"41","race traitor",10
"42","real life",10
"43","birth rates",9
"44","central bank",9
"45","immune system",9
"46","jew retard",9
"47","kali yuga",9
"48","retard nigger",9
"49","short term",9
"50","total jew",9
"51","anti white",8
"52","belief system",8
"53","cat anon",8
"54","cat food",8
"55","clown world",8
"56","cold war",8
"57","conflate judaism",8
"58","empire collapsed",8
"59","entire argument",8
"60","evil sideways",8
"61","gene pool",8
"62","jew shill",8
"63","liberal world",8
"64","public health",8
"65","pyramid shape",8
"66","retard argument",8
"67","scientific method",8
"68","sideways cat",8
"69","south africa",8
"70","video game",8
"71","women sighed",8
"72","world war",8
"73","common sense",7
"74","deprived suburb",7
"75","die faster",7
"76","doctor lass",7
"77","feature shared",7
"78","gun control",7
"79","hate jew",7
"80","jfk shot",7
"81","left wing",7
"82","marvin guy",7
"83","nigger animal",7
"84","patent holder",7
"85","pizza gate",7
"86","political implications",7
"87","purple street",7
"88","ron paul",7
"89","speak english",7
"90","street lights",7
"91","white male",7
"92","actual jew",6
"93","anal sex",6
"94","anti christian",6
"95","anti jew",6
"96","armed forces",6
"97","bill gates",6
"98","considered tall",6
"99","conspiracy theory",6
"100","controlled opposition",6
"101","dirty jew",6
"102","dropping dead",6
"103","entire country",6
"104","entire family",6
"105","entire liberal",6
"106","ethnic cleansing",6
"107","evil white",6
"108","exact opposite",6
"109","found guilty",6
"110","fuck jew",6
"111","fuck niggers",6
"112","fuck sake",6
"113","gay sex",6
"114","gene therapy",6
"115","hands typed",6
"116","jew bankers",6
"117","jew run",6
"118","kevin bacon",6
"119","landing ship",6
"120","massive cope",6
"121","military aid",6
"122","modern israel",6
"123","monkey pox",6
"124","nursing homes",6
"125","plain sight",6
"126","pretty obvious",6
"127","prince harry",6
"128","red haired",6
"129","roman emperors",6
"130","scottish rite",6
"131","screen cap",6
"132","single person",6
"133","soup nazi",6
"134","straight lines",6
"135","suicide watch",6
"136","support israel",6
"137","surviving jew",6
"138","ukraine fail",6
"139","white trash",6
"140","won wars",6
"141","african american",5
"142","animal food",5
"143","attention span",5
"144","based department",5
"145","black sea",5
"146","black women",5
"147","blonde hair",5
"148","blue eyes",5
"149","bone structure",5
"150","car accident",5
"151","cognitive dissonance",5
"152","cream brie",5
"153","dead jew",5
"154","death rate",5
"155","dumb fuck",5
"156","dumb nigger",5
"157","electric blanket",5
"158","enlightened faggot",5
"159","entire life",5
"160","fat fuck",5
"161","financial system",5
"162","flat earth",5
"163","friendly reminder",5
"164","guy guilty",5
"165","hate crime",5
"166","human history",5
"167","jew faggot",5
"168","jew lover",5
"169","jew mapping",5
"170","jew system",5
