"","word","n"
"1","coming weeks",195
"2","box happy",194
"3","canvas confetti",194
"4","happy birthday",194
"5","janitor acceptance",194
"6","common core",89
"7","red barron",36
"8","mentally ill",27
"9","real estate",27
"10","house speaker",26
"11","strange love",24
"12","speaker greg",22
"13","anti white",21
"14","white women",21
"15","property taxes",20
"16","makes sense",17
"17","social media",17
"18","pic related",16
"19","middle east",15
"20","jesus christ",14
"21","public school",14
"22","white guy",14
"23","black sea",13
"24","federal reserve",13
"25","white race",13
"26","climate change",12
"27","emergency alert",12
"28","modern day",12
"29","months ago",12
"30","holy fuck",11
"31","short term",11
"32","white person",11
"33","bled fought",10
"34","clown world",10
"35","fought died",10
"36","real life",10
"37","seymour hersh",10
"38","blah blah",9
"39","bond market",9
"40","caste system",9
"41","civil war",9
"42","expensive real",9
"43","logical conclusion",9
"44","middle class",9
"45","multiple times",9
"46","public education",9
"47","ruling class",9
"48","stupid faggot",9
"49","black women",8
"50","child policy",8
"51","controlled opposition",8
"52","days ago",8
"53","dumb faggot",8
"54","enlightenment philosophy",8
"55","hands typed",8
"56","minimum wage",8
"57","past decade",8
"58","pope francis",8
"59","tax dollars",8
"60","alert system",7
"61","anti christian",7
"62","army issue",7
"63","black guy",7
"64","black market",7
"65","blue eyes",7
"66","cash flow",7
"67","common sense",7
"68","consistently violating",7
"69","conspiracy theories",7
"70","core math",7
"71","decade consistently",7
"72","donald trump",7
"73","dumb nigger",7
"74","fuck sake",7
"75","future peace",7
"76","gold silver",7
"77","imagine thinking",7
"78","innocent civilians",7
"79","left wing",7
"80","lost sheep",7
"81","money laundering",7
"82","natural law",7
"83","political party",7
"84","racist white",7
"85","smoking age",7
"86","term bonds",7
"87","virtue signaling",7
"88","war crimes",7
"89","weeks ago",7
"90","white collar",7
"91","yield curve",7
"92","broad market",6
"93","california sucks",6
"94","cigarettes kill",6
"95","comfy happening",6
"96","corrupt country",6
"97","death penalty",6
"98","disposable income",6
"99","drug addicts",6
"100","entire life",6
"101","faggot race",6
"102","feel bad",6
"103","fuck niggers",6
"104","gay guy",6
"105","german tourists",6
"106","gifted kids",6
"107","hate niggers",6
"108","haven sheikh",6
"109","heart attack",6
"110","jim jordan",6
"111","mass immigration",6
"112","material wealth",6
"113","mystery meat",6
"114","national socialism",6
"115","nigger jew",6
"116","opposition party",6
"117","overwhelming majority",6
"118","race mixing",6
"119","real world",6
"120","reformed stoic",6
"121","rent free",6
"122","russian federation",6
"123","sam seder",6
"124","san francisco",6
"125","school teachers",6
"126","simple math",6
"127","student debt",6
"128","trailer park",6
"129","video game",6
"130","wall street",6
"131","war crime",6
"132","white children",6
"133","white girls",6
"134","witches sabbath",6
"135","absolute worst",5
"136","anne frank",5
"137","armed forces",5
"138","average american",5
"139","bad guy",5
"140","bad idea",5
"141","bang bang",5
"142","based fuck",5
"143","bill gates",5
"144","birth rate",5
"145","black dick",5
"146","broad daylight",5
"147","brown hands",5
"148","burger king",5
"149","cancer patients",5
"150","career politician",5
"151","cell phone",5
"152","census data",5
"153","concentration camps",5
"154","conservative party",5
"155","conspiracy theory",5
"156","daily reminder",5
"157","death total",5
"158","deny climate",5
"159","eastern european",5
"160","education system",5
"161","enlightenment flop",5
"162","fat lesbian",5
"163","feral nigger",5
"164","free speech",5
"165","french revolution",5
"166","god damn",5
"167","hate nigger",5
"168","hate poor",5
"169","hate speech",5
"170","housing prices",5
"171","human nature",5
"172","indian women",5
"173","jew media",5
"174","lose money",5
"175","mental math",5
"176","middle school",5
"177","mixed race",5
"178","nice ass",5
"179","nigger death",5
"180","peace freedom",5
"181","pretty cool",5
"182","private property",5
"183","rabbi explains",5
"184","regular math",5
"185","routine test",5
"186","seething jew",5
"187","steam deck",5
"188","stop responding",5
"189","suicide mission",5
"190","support ukraine",5
"191","temple ruins",5
"192","toilet paper",5
"193","ukraine war",5
"194","ukrainian army",5
"195","walkable cities",5
"196","western civilization",5
"197","western countries",5
"198","western country",5
"199","white child",5
"200","white dude",5
"201","white male",5
"202","white males",5
"203","white privilege",5
"204","word jew",5
"205","abuse welfare",4
"206","advanced classes",4
"207","age gap",4
"208","alert test",4
"209","american celebrities",4
"210","ancient regime",4
"211","anti homeless",4
"212","army issued",4
"213","average person",4
"214","bad decisions",4
"215","ban pornography",4
"216","black girl",4
"217","black kids",4
"218","black skin",4
"219","blind hater",4
"220","border security",4
"221","bough james",4
"222","brain waves",4
"223","brazilian women",4
"224","brown eyes",4
"225","brutal tyrant",4
"226","buy gold",4
"227","child abuse",4
"228","chug comfy",4
"229","class citizens",4
"230","cognitive dissonance",4
"231","communist jew",4
"232","conservative economy",4
"233","conspiracy theorists",4
"234","cutting scars",4
"235","daddy issues",4
"236","dark age",4
"237","death cult",4
"238","debt free",4
"239","decades ago",4
"240","dirt poor",4
"241","disgustingly jew",4
"242","dividend paying",4
"243","dragon book",4
"244","drunk women",4
"245","eating meat",4
"246","elementary school",4
"247","entire war",4
"248","european race",4
"249","fat white",4
"250","federal police",4
"251","feel free",4
"252","feminist hags",4
"253","financial incentives",4
"254","fist fight",4
"255","flag faggot",4
"256","football hooligans",4
"257","foreign policy",4
"258","france germany",4
"259","free market",4
"260","gay faggots",4
"261","gender roles",4
"262","gene pool",4
"263","girl power",4
"264","god intended",4
"265","golden bough",4
"266","gonna feel",4
"267","gonna fuck",4
"268","green eyes",4
"269","hags complain",4
"270","half white",4
"271","heavy aspect",4
"272","helps increase",4
"273","hersh jew",4
"274","human history",4
"275","human rights",4
"276","hunter gatherers",4
"277","increase testosterone",4
"278","invented anon",4
"279","jew community",4
"280","jew controlled",4
"281","jew literally",4
"282","jew masters",4
"283","jew shill",4
"284","join ukraine",4
"285","killed friends",4
"286","left wingers",4
"287","leftist elites",4
"288","length cutting",4
"289","living standards",4
"290","loser kingdoms",4
"291","low quality",4
"292","major cities",4
"293","mass produced",4
"294","mental health",4
"295","mental illness",4
"296","middle eastern",4
"297","military aid",4
"298","military draft",4
"299","military service",4
"300","million dollar",4
"301","mortar round",4
"302","motorized rifle",4
"303","mountain jew",4
"304","music video",4
"305","national park",4
"306","natural beauty",4
"307","nice weather",4
"308","nigger cattle",4
"309","nigger cock",4
"310","nigger infested",4
"311","nigger tier",4
"312","nuclear bomb",4
"313","oil consumption",4
"314","oil prices",4
"315","parallel equidistant",4
"316","pay property",4
"317","paying companies",4
"318","pineal gland",4
"319","plastic surgery",4
"320","police force",4
"321","political opponents",4
"322","prehistoric indian",4
"323","pretty based",4
"324","pretty racist",4
"325","private school",4
"326","private security",4
"327","public schools",4
"328","public service",4
"329","punished reformed",4
"330","raising children",4
"331","rapeseed oil",4
"332","real aryan",4
"333","recent polls",4
"334","red pilled",4
"335","republican party",4
"336","reserve notes",4
"337","response stop",4
"338","retard niggers",4
"339","rock climbing",4
"340","russia invaded",4
"341","russian army",4
"342","russian captivity",4
"343","russian empire",4
"344","russian oil",4
"345","russians invented",4
"346","save money",4
"347","school math",4
"348","screen shot",4
"349","sex crime",4
"350","sick fuck",4
"351","single day",4
"352","single person",4
"353","skin color",4
"354","smoking tobacco",4
"355","snake island",4
"356","south america",4
"357","south korea",4
"358","stab stab",4
"359","stable diffusion",4
"360","stay mad",4
"361","stock market",4
"362","story russians",4
"363","straight white",4
"364","stupid bitch",4
"365","suck california",4
"366","tax money",4
"367","tax payer",4
"368","tiny tiny",4
"369","topic calling",4
"370","total mutt",4
"371","total nigger",4
"372","trump followers",4
"373","ukraine happening",4
"374","ukrainian soldiers",4
"375","vast majority",4
"376","video editing",4
"377","wait till",4
"378","wars killing",4
"379","wave feminists",4
"380","white boy",4
"381","white cliffs",4
"382","white european",4
"383","white guilt",4
"384","white house",4
"385","white liberal",4
"386","wing conspiracy",4
"387","wing retard",4
"388","winning matters",4
"389","witch tattoo",4
"390","women love",4
"391","world war",4
"392","worshipped dionysus",4
"393","absolute retard",3
"394","absolutely disgusting",3
"395","absolutely retard",3
"396","activist ryan",3
"397","actual service",3
"398","affirming care",3
"399","age population",3
"400","aging country",3
"401","air defense",3
"402","air travel",3
"403","american city",3
"404","american flag",3
"405","american white",3
"406","americans hate",3
"407","anal sex",3
"408","ancestral lands",3
"409","ann coulter",3
"410","annual births",3
"411","anti american",3
"412","anti christ",3
"413","anti semitic",3
"414","artillery shells",3
"415","asian women",3
"416","astral travel",3
"417","asylum seekers",3
"418","attacked innocent",3
"419","baking baking",3
"420","based american",3
"421","based diet",3
"422","basic arithmetic",3
"423","basic math",3
"424","bear lots",3
"425","bicameral mind",3
"426","black kid",3
"427","black magic",3
"428","blood libel",3
"429","body language",3
"430","brown eyed",3
"431","brown skinned",3
"432","buck broken",3
"433","buying gold",3
"434","buying silver",3
"435","california politics",3
"436","campaign run",3
"437","cannon fodder",3
"438","carbon copies",3
"439","carbon tax",3
"440","cash equivalents",3
"441","catholic church",3
"442","central bank",3
"443","cheap labor",3
"444","child brides",3
"445","child predators",3
"446","chinese person",3
"447","chinese women",3
"448","christian loser",3
"449","chug communist",3
"450","civilian clothes",3
"451","civilized world",3
"452","coastal cities",3
