"","word","n"
"1","anti white",42
"2","groomer groomer",32
"3","race war",32
"4","theo von",32
"5","faggot nigger",29
"6","impulse control",29
"7","nigger retard",29
"8","pic related",29
"9","slobbering faggot",28
"10","war race",28
"11","daily reminder",24
"12","jesus christ",24
"13","middle east",23
"14","pro israel",21
"15","safe effective",21
"16","social media",21
"17","hate jew",20
"18","civil war",18
"19","academic leftist",17
"20","gut feeling",17
"21","israel threads",17
"22","leftist losers",17
"23","paid shill",17
"24","pseudo academic",17
"25","feeling anon",16
"26","feminist threads",16
"27","mentally ill",16
"28","positions raid",16
"29","white women",15
"30","false flag",14
"31","human mutilation",14
"32","flat earth",13
"33","space station",13
"34","clown world",12
"35","heavenly father",12
"36","stable diffusion",12
"37","mass migration",11
"38","modern world",11
"39","soviet union",11
"40","white race",11
"41","anti semitic",10
"42","birth control",10
"43","god bless",10
"44","mental health",10
"45","god damn",9
"46","hannibal directive",9
"47","jew shill",9
"48","life expectancy",9
"49","makes sense",9
"50","national socialism",9
"51","race mixing",9
"52","sand niggers",9
"53","white european",9
"54","white person",9
"55","anti european",8
"56","anti russian",8
"57","biggie bag",8
"58","conspiracy theory",8
"59","dead jew",8
"60","eastern european",8
"61","entire country",8
"62","entire world",8
"63","hate white",8
"64","israel government",8
"65","mel gibson",8
"66","mental illness",8
"67","socialist party",8
"68","stream pipeline",8
"69","survival trumps",8
"70","vaccine mandates",8
"71","vast majority",8
"72","western world",8
"73","white americans",8
"74","white countries",8
"75","anti jew",7
"76","catholic church",7
"77","college campuses",7
"78","cover story",7
"79","dating anymore",7
"80","false dichotomy",7
"81","feel bad",7
"82","friendly reminder",7
"83","gay marriage",7
"84","jew control",7
"85","jew created",7
"86","middle class",7
"87","modern day",7
"88","political implications",7
"89","real jew",7
"90","retard faggot",7
"91","retirement age",7
"92","royal navy",7
"93","south america",7
"94","support israel",7
"95","supreme court",7
"96","veterans day",7
"97","war crime",7
"98","west bank",7
"99","world war",7
"100","aka hugh",6
"101","artist study",6
"102","attack russia",6
"103","birth rates",6
"104","child sacrifice",6
"105","civilians intentionally",6
"106","counter weight",6
"107","current situation",6
"108","dark skin",6
"109","fraud labels",6
"110","generation warfare",6
"111","geneva conventions",6
"112","george floyd",6
"113","german government",6
"114","hot dog",6
"115","human farms",6
"116","human history",6
"117","human rights",6
"118","ideological enemy",6
"119","jew flag",6
"120","jew hate",6
"121","liberals win",6
"122","love jew",6
"123","lying jew",6
"124","male life",6
"125","male retirement",6
"126","mass immigration",6
"127","multiple times",6
"128","national liberation",6
"129","national security",6
"130","nigger jew",6
"131","paying attention",6
"132","polish supremacy",6
"133","president trump",6
"134","pro russian",6
"135","provide evidence",6
"136","real life",6
"137","real women",6
"138","recent election",6
"139","red flag",6
"140","sand nigger",6
"141","sole purpose",6
"142","started talking",6
"143","toilet appears",6
"144","tory supremacy",6
"145","upper class",6
"146","vaulted ceilings",6
"147","video games",6
"148","weeks ago",6
"149","western countries",6
"150","white american",6
"151","white guy",6
"152","word toilet",6
"153","wrong reason",6
"154","american military",5
"155","bad guy",5
"156","billion dollar",5
"157","blah blah",5
"158","body count",5
"159","comfy happening",5
"160","concentration camp",5
"161","cultural influence",5
"162","dominican republic",5
"163","earth orbit",5
"164","economic collapse",5
"165","economic system",5
"166","ethnic cleansing",5
"167","european racism",5
"168","european values",5
"169","evil jew",5
"170","federal reserve",5
"171","fellow white",5
"172","free energy",5
"173","friendly fire",5
"174","gas reserves",5
"175","god jesus",5
"176","hate israel",5
"177","hate women",5
"178","hating jew",5
"179","heart attack",5
"180","homo sapiens",5
"181","hungarian language",5
"182","illegal immigrants",5
"183","independence day",5
"184","indian deserve",5
"185","inside job",5
"186","invaded russia",5
"187","israel flag",5
"188","jew lies",5
"189","jew lover",5
"190","jew nigger",5
"191","jew propaganda",5
"192","jew white",5
"193","killing civilians",5
"194","liberation front",5
"195","light skinned",5
"196","mass shootings",5
"197","meet women",5
"198","middle eastern",5
"199","military force",5
"200","military service",5
"201","millions killing",5
"202","mother fuck",5
"203","nuclear power",5
"204","panic attack",5
"205","pay attention",5
"206","paying taxes",5
"207","polish independence",5
"208","polish pipeline",5
"209","pre pardon",5
"210","pro jew",5
"211","pro palestinian",5
"212","pseudo human",5
"213","real flag",5
"214","real quick",5
"215","red pill",5
"216","russian propaganda",5
"217","south africa",5
"218","space force",5
"219","terrorist attack",5
"220","tiny fraction",5
"221","total goyim",5
"222","ukraine war",5
"223","unsafe vaccine",5
"224","untested unsafe",5
"225","viral vector",5
"226","viral vectors",5
"227","war crimes",5
"228","white nations",5
"229","white nordic",5
"230","white power",5
"231","white supremacy",5
"232","world wars",5
"233","accept polish",4
"234","acre feet",4
"235","afghanistan jew",4
"236","air prison",4
"237","amendment rights",4
"238","american white",4
"239","animal stuff",4
"240","attacked israel",4
"241","average american",4
"242","average women",4
"243","bad optics",4
"244","ban ban",4
"245","bank account",4
"246","banned bump",4
"247","bigger infringement",4
"248","biggest chemical",4
"249","birth rate",4
"250","black female",4
"251","blonde hair",4
"252","blue eyed",4
"253","blue eyes",4
"254","bombing ukraine",4
"255","boosters gutless",4
"256","brain dead",4
"257","bump stocks",4
"258","california family",4
"259","century lacks",4
"260","child support",4
"261","closed door",4
"262","cold war",4
"263","common knowledge",4
"264","comped judges",4
"265","completely retard",4
"266","conservative party",4
"267","cool pig",4
"268","cope seethe",4
"269","couple vietnamese",4
"270","crazy person",4
"271","created operation",4
"272","criminal nigger",4
"273","criminal sentenced",4
"274","cycling leadership",4
"275","days ago",4
"276","death total",4
"277","decent english",4
"278","democratic leaders",4
"279","deporting fewer",4
"280","destroy european",4
"281","dinosaur blood",4
"282","direct monetary",4
"283","drawing pictures",4
"284","drones hit",4
"285","dropped hillary",4
"286","drops clinton",4
"287","drug warriors",4
"288","dual citizens",4
"289","dutch reporters",4
"290","earn bellow",4
"291","economic political",4
"292","election pardoned",4
"293","empty desert",4
"294","entire army",4
"295","entire las",4
"296","euro americans",4
"297","european country",4
"298","european economy",4
"299","european race",4
"300","federal government",4
"301","female astronauts",4
"302","fiat currency",4
"303","fight club",4
