"","word","n"
"1","coming weeks",195
"2","janitor acceptance",195
"3","white women",49
"4","indian women",34
"5","anti semitic",27
"6","anti white",23
"7","social media",23
"8","video games",22
"9","white guy",22
"10","red pill",20
"11","counter offensive",18
"12","south korea",18
"13","makes sense",17
"14","pic related",17
"15","christian identity",16
"16","climate change",16
"17","white culture",16
"18","black sea",14
"19","russian military",13
"20","taylor swift",13
"21","black guy",12
"22","micro plastics",12
"23","real jew",12
"24","real life",12
"25","synthetic telepathy",12
"26","blah blah",11
"27","jesus christ",11
"28","lawrence fox",11
"29","white girls",11
"30","white kids",11
"31","white race",11
"32","bad guy",10
"33","donald trump",10
"34","hardest red",10
"35","middle class",10
"36","video game",10
"37","global warming",9
"38","income tax",9
"39","indian girl",9
"40","real estate",9
"41","single mothers",9
"42","vast majority",9
"43","white person",9
"44","animal humans",8
"45","conspiracy theories",8
"46","crop circle",8
"47","elementary school",8
"48","feel bad",8
"49","fuck jew",8
"50","greenhouse effect",8
"51","include symphonies",8
"52","mental health",8
"53","middle eastern",8
"54","modern day",8
"55","multiple times",8
"56","penis size",8
"57","pro russia",8
"58","raw data",8
"59","real question",8
"60","roman empire",8
"61","russian propaganda",8
"62","safety razor",8
"63","solar energy",8
"64","soviet union",8
"65","western world",8
"66","white house",8
"67","white male",8
"68","canadian parliament",7
"69","civil war",7
"70","cognitive dissonance",7
"71","eat bugs",7
"72","entire world",7
"73","federal reserve",7
"74","flat earth",7
"75","government shutdown",7
"76","homo sapiens",7
"77","housing market",7
"78","love white",7
"79","mass die",7
"80","mass immigration",7
"81","mentally retard",7
"82","middle east",7
"83","military aid",7
"84","money laundering",7
"85","months ago",7
"86","physical assets",7
"87","political solutions",7
"88","president trump",7
"89","prime minister",7
"90","pro israel",7
"91","russian shill",7
"92","scalar waves",7
"93","sea fleet",7
"94","treasonous clowns",7
"95","win win",7
"96","women love",7
"97","asian women",6
"98","austrian composer",6
"99","black culture",6
"100","blue collar",6
"101","body count",6
"102","common cold",6
"103","cope harder",6
"104","disproportionate casualties",6
"105","emotionally charged",6
"106","excess deaths",6
"107","german composer",6
"108","half million",6
"109","huge casualties",6
"110","including symphony",6
"111","indian subcontinent",6
"112","inflicting huge",6
"113","jew rat",6
"114","king nigger",6
"115","mental hospital",6
"116","mentally ill",6
"117","military police",6
"118","natural selection",6
"119","net yearly",6
"120","orthodox women",6
"121","pay attention",6
"122","paying treasonous",6
"123","proxy war",6
"124","public school",6
"125","rainbow dash",6
"126","rebel terrorists",6
"127","report sage",6
"128","russian army",6
"129","secret military",6
"130","semitic language",6
"131","severe severe",6
"132","slave labor",6
"133","solar minimum",6
"134","speak english",6
"135","targeted individual",6
"136","tree falls",6
"137","white cock",6
"138","white kid",6
"139","white males",6
"140","women hate",6
"141","abuse material",5
"142","air superiority",5
"143","american jew",5
"144","bitch ass",5
"145","black cock",5
"146","blue eyes",5
"147","bud light",5
"148","caste system",5
"149","catholic church",5
"150","cold war",5
"151","conspiracy theory",5
"152","credit card",5
"153","death sentence",5
"154","entire army",5
"155","false flag",5
"156","federal government",5
"157","fertility crisis",5
"158","foreign aid",5
"159","frozen conflict",5
"160","frumpy mexican",5
"161","fuck niggers",5
"162","fuck white",5
"163","gay sex",5
"164","god bless",5
"165","god damn",5
"166","golden age",5
"167","hard wired",5
"168","heat source",5
"169","holy fuck",5
"170","human history",5
"171","illegal immigrants",5
"172","immune system",5
"173","jew media",5
"174","jew named",5
"175","jew nigger",5
"176","kill white",5
"177","losing ground",5
"178","luminescence dating",5
"179","meat grinder",5
"180","mental illness",5
"181","mexican girls",5
"182","middle aged",5
"183","natural resources",5
"184","north korea",5
"185","operating system",5
"186","paid shill",5
"187","particle size",5
"188","plastic jew",5
"189","president donald",5
"190","pro tip",5
"191","pro ukraine",5
"192","race war",5
"193","red flag",5
"194","remain alive",5
"195","russia russia",5
"196","russian soldiers",5
"197","sick fuck",5
"198","single step",5
"199","solar maximum",5
"200","south africa",5
"201","south america",5
"202","spike proteins",5
"203","steven greer",5
"204","support russia",5
"205","taking care",5
"206","targeted individuals",5
"207","ukrainian war",5
