"","word","n"
"1","box happy",195
"2","canvas confetti",195
"3","coming weeks",195
"4","happy birthday",195
"5","janitor acceptance",195
"6","red barron",40
"7","white women",35
"8","middle east",33
"9","gold standard",24
"10","free speech",23
"11","pic related",23
"12","lane splitting",21
"13","anti white",20
"14","false flag",18
"15","fat yank",18
"16","hate jew",18
"17","jew death",17
"18","russian army",17
"19","white race",17
"20","world war",17
"21","entire world",16
"22","jew shill",16
"23","makes sense",16
"24","social media",16
"25","child support",15
"26","jesus christ",15
"27","occupied government",15
"28","total jew",15
"29","anti semitic",14
"30","civil war",14
"31","divorce rape",14
"32","embed embed",14
"33","bad jew",13
"34","flat earth",13
"35","mental illness",13
"36","multiple times",13
"37","real life",13
"38","white guy",13
"39","king nigger",12
"40","soviet union",12
"41","support israel",12
"42","acid attacks",11
"43","bronze age",11
"44","french revolution",11
"45","ground invasion",11
"46","health insurance",11
"47","mass immigration",11
"48","mentally ill",11
"49","middle eastern",11
"50","parking lot",11
"51","west bank",11
"52","catholic church",10
"53","dead jew",10
"54","haven sheikh",10
"55","health care",10
"56","holy fuck",10
"57","left wing",10
"58","master race",10
"59","modern day",10
"60","pay attention",10
"61","screen shot",10
"62","white person",10
"63","blue octopus",9
"64","common sense",9
"65","counter offensive",9
"66","dumb fuck",9
"67","flag operation",9
"68","fuck jew",9
"69","jew media",9
"70","lose weight",9
"71","lying jew",9
"72","tax dollars",9
"73","wage war",9
"74","war crime",9
"75","war crimes",9
"76","anon lives",8
"77","black guy",8
"78","controlled opposition",8
"79","democratic party",8
"80","european countries",8
"81","fuck israel",8
"82","hate israel",8
"83","israel flag",8
"84","israel jew",8
"85","jew community",8
"86","jew masters",8
"87","jew women",8
"88","lives stomp",8
"89","muslim brotherhood",8
"90","pro israel",8
"91","real world",8
"92","single day",8
"93","stomp stomp",8
"94","tender women",8
"95","white babies",8
"96","yeah bitch",8
"97","armed forces",7
"98","armored vehicles",7
"99","army captured",7
"100","average age",7
"101","baby formula",7
"102","birth rate",7
"103","fiat currency",7
"104","germanic paganism",7
"105","gonna wage",7
"106","hate white",7
"107","human history",7
"108","imagine paying",7
"109","jew control",7
"110","jew hate",7
"111","major media",7
"112","michael savage",7
"113","parking lots",7
"114","pope francis",7
"115","president trump",7
"116","pretty based",7
"117","race mixing",7
"118","roman empire",7
"119","sand niggers",7
"120","sincere apology",7
"121","stone age",7
"122","stop talking",7
"123","supporting israel",7
"124","thrift stores",7
"125","ukraine lost",7
"126","weeks ago",7
"127","white christian",7
"128","white countries",7
"129","white european",7
"130","white mans",7
"131","animal rights",6
"132","black sea",6
"133","cancel culture",6
"134","career dried",6
"135","denounce israel",6
"136","direct questions",6
"137","divorce laws",6
"138","feel bad",6
"139","fred perry",6
"140","genital mutilation",6
"141","homogeneous society",6
"142","iranian tribes",6
"143","jew lie",6
"144","jew run",6
"145","jew support",6
"146","leftist jew",6
"147","mass media",6
"148","mexican intellectuals",6
"149","military industrial",6
"150","million dollars",6
"151","nigger lover",6
"152","nigger tier",6
"153","nuclear weapons",6
"154","pay check",6
"155","prime minister",6
"156","pure evil",6
"157","russian federation",6
"158","supreme court",6
"159","synagogue president",6
"160","ukraine war",6
"161","urban warfare",6
"162","weight loss",6
"163","western countries",6
"164","western nations",6
"165","white nationalism",6
"166","american citizens",5
"167","american jew",5
"168","anti american",5
"169","artillery shells",5
"170","average white",5
"171","avoids direct",5
"172","beheaded babies",5
"173","black market",5
"174","blah blah",5
"175","blonde girls",5
"176","blonde hair",5
"177","central banks",5
"178","child brides",5
"179","christian missionaries",5
"180","credit score",5
"181","death toll",5
"182","donald trump",5
"183","dumb ass",5
"184","entire family",5
"185","ethnic cleansing",5
"186","fat fuck",5
"187","fellow white",5
"188","fertility rate",5
"189","free market",5
"190","fuck sake",5
"191","gang rape",5
"192","george floyd",5
"193","god bless",5
"194","god damn",5
"195","gold reserves",5
"196","hate canada",5
"197","hate crime",5
"198","helped plan",5
"199","holy land",5
"200","holy spirit",5
"201","hospital bombing",5
"202","identity politics",5
"203","indian hate",5
"204","israel government",5
"205","israel soldiers",5
"206","jew fuck",5
"207","jew god",5
"208","jew lies",5
"209","jew rats",5
"210","jew tricks",5
"211","lane split",5
"212","law enforcement",5
"213","leading role",5
"214","legalize weed",5
"215","liberal jew",5
"216","live president",5
"217","million jew",5
"218","modern world",5
"219","multiple countries",5
"220","pagan traditions",5
"221","political implications",5
"222","poor guy",5
"223","population pyramids",5
"224","president donald",5
"225","real estate",5
"226","remains constant",5
"227","russian shill",5
"228","short term",5
"229","single jew",5
