"","word","n"
"1","coming weeks",191
"2","box happy",190
"3","canvas confetti",190
"4","happy birthday",190
"5","janitor acceptance",190
"6","jake paul",86
"7","classically handsome",46
"8","handsome consumer",46
"9","middle east",46
"10","zen king",46
"11","flat earth",37
"12","white women",25
"13","false flag",24
"14","foreign minister",23
"15","white slaves",23
"16","cope cage",20
"17","social media",19
"18","cope cages",18
"19","pic related",18
"20","war crimes",18
"21","iranian foreign",17
"22","real life",17
"23","sex slaves",17
"24","coming hours",16
"25","samson option",15
"26","civil war",13
"27","jesus christ",13
"28","nigger kill",13
"29","video games",12
"30","white guy",12
"31","feel bad",11
"32","god exists",11
"33","meat grinder",11
"34","reminder israel",11
"35","comfy happening",10
"36","hate jew",10
"37","mark levin",10
"38","middle eastern",10
"39","catholic church",9
"40","hard drives",9
"41","israel propaganda",9
"42","makes sense",9
"43","precious metals",9
"44","single day",9
"45","total jew",9
"46","abolished slavery",8
"47","albert pike",8
"48","animal humans",8
"49","castrated white",8
"50","dead bodies",8
"51","dead palestinian",8
"52","discover white",8
"53","god bless",8
"54","hate british",8
"55","heil tusk",8
"56","human trafficking",8
"57","israel controls",8
"58","israel white",8
"59","jew death",8
"60","jew fuck",8
"61","jew war",8
"62","left wing",8
"63","lies flagged",8
"64","local politics",8
"65","mentally ill",8
"66","mia khalifa",8
"67","modern warfare",8
"68","musical instruments",8
"69","power supply",8
"70","propaganda lies",8
"71","sand niggers",8
"72","slavery racist",8
"73","social contract",8
"74","society runs",8
"75","anti tank",7
"76","anti white",7
"77","arab world",7
"78","beheaded babies",7
"79","black slave",7
"80","castrated black",7
"81","classified projects",7
"82","days ago",7
"83","decades ago",7
"84","entire world",7
"85","final words",7
"86","foreign policy",7
"87","free speech",7
"88","fuck yeah",7
"89","girl sex",7
"90","golden age",7
"91","gonna happen",7
"92","goyim women",7
"93","honest media",7
"94","includes sources",7
"95","industrial revolution",7
"96","israel snipers",7
"97","jerry kids",7
"98","jew faggot",7
"99","jew maim",7
"100","kill civilians",7
"101","laughingly shoot",7
"102","main character",7
"103","mental illness",7
"104","murder untold",7
"105","north korea",7
"106","oppose israel",7
"107","palestinian child",7
"108","paying attention",7
"109","projects task",7
"110","real photo",7
"111","shoot dead",7
"112","slaves including",7
"113","snipers laugh",7
"114","snipers laughingly",7
"115","sources relevant",7
"116","south africa",7
"117","soviet union",7
"118","task force",7
"119","trafficking women",7
"120","vast majority",7
"121","white european",7
"122","white goyim",7
"123","white person",7
"124","white supremacy",7
"125","women sold",7
"126","words classified",7
"127","american troops",6
"128","banned patterns",6
"129","biggest fan",6
"130","carpet bombing",6
"131","central dogma",6
"132","chip comfy",6
"133","civilian drones",6
"134","closest match",6
"135","concentration camp",6
"136","continues taking",6
"137","crypto jew",6
"138","demiurge cursed",6
"139","flag operation",6
"140","german connection",6
"141","hate speech",6
"142","iraq war",6
"143","israel ambassador",6
"144","israel reminder",6
"145","jew community",6
"146","jew propaganda",6
"147","medical care",6
"148","military aid",6
"149","military police",6
"150","nuclear power",6
"151","pay taxes",6
"152","pentagon iraq",6
"153","poland continues",6
"154","promised land",6
"155","reminder threads",6
"156","rent free",6
"157","russian tank",6
"158","shaped charge",6
"159","shot dead",6
"160","societal collapse",6
"161","support israel",6
"162","toilet paper",6
"163","tusk heil",6
"164","video game",6
"165","welfare chauvinism",6
"166","white race",6
"167","wing party",6
"168","world country",6
"169","world war",6
"170","anti christ",5
"171","anti semite",5
"172","arab nations",5
"173","bad guy",5
"174","birth control",5
"175","black market",5
"176","bronze age",5
"177","children born",5
"178","christ jesus",5
"179","cold war",5
"180","commander george",5
"181","completely vanished",5
"182","cousin marriage",5
"183","crime rate",5
"184","denounce israel",5
"185","denounce mohammed",5
"186","eternal life",5
"187","ethnic cleansing",5
"188","fake shill",5
"189","fast food",5
"190","fighting israel",5
"191","flynn effect",5
"192","free market",5
"193","george lincoln",5
"194","ground invasion",5
"195","hadrian stopped",5
