"","word","n"
"1","happy birthday",196
"2","box happy",194
"3","canvas confetti",194
"4","coming weeks",194
"5","janitor acceptance",194
"6","mentally ill",56
"7","white women",50
"8","jihad jeff",35
"9","pic related",32
"10","federal reserve",28
"11","social media",23
"12","mental illness",19
"13","primary dealers",19
"14","screen shot",16
"15","real estate",15
"16","mass immigration",14
"17","street lights",14
"18","catholic church",13
"19","fake ass",13
"20","makes sense",13
"21","synthetic telepathy",13
"22","anti white",12
"23","jesus christ",12
"24","payday loan",12
"25","white race",12
"26","holy fuck",11
"27","middle class",11
"28","middle east",11
"29","organized crime",11
"30","charlie india",10
"31","entire world",10
"32","india alpha",10
"33","red barron",10
"34","stop buying",10
"35","thin air",10
"36","white guy",10
"37","andrew tate",9
"38","dating coaches",9
"39","financial services",9
"40","fuck niggers",9
"41","grocery store",9
"42","ice cream",9
"43","jew nigger",9
"44","labor market",9
"45","sex sex",9
"46","single day",9
"47","soviet union",9
"48","space marines",9
"49","vaccination status",9
"50","baking baking",8
"51","blah blah",8
"52","blame jew",8
"53","blue eyes",8
"54","central banks",8
"55","civil war",8
"56","death rate",8
"57","eating meat",8
"58","entire life",8
"59","gun store",8
"60","hermetic chaos",8
"61","human history",8
"62","local gun",8
"63","main reason",8
"64","million dollar",8
"65","minimum wage",8
"66","store owner",8
"67","weekly death",8
"68","western women",8
"69","white supremacy",8
"70","world stage",8
"71","armed forces",7
"72","central bank",7
"73","country bars",7
"74","damn straight",7
"75","day helping",7
"76","farmers truckers",7
"77","god speaks",7
"78","heads nodding",7
"79","household chores",7
"80","jobs created",7
"81","joe cool",7
"82","mind control",7
"83","mixed race",7
"84","monopoly money",7
"85","nearby country",7
"86","nigger tier",7
"87","night vision",7
"88","political implications",7
"89","pretty rural",7
"90","robert duncan",7
"91","russian army",7
"92","short hair",7
"93","ukrainian soldiers",7
"94","unwind joe",7
"95","vast majority",7
"96","video game",7
"97","voting trump",7
"98","white person",7
"99","anti russian",6
"100","anti semite",6
"101","black sea",6
"102","brother wars",6
"103","building material",6
"104","cheap labor",6
"105","chief rabbi",6
"106","clown world",6
"107","common sense",6
"108","computer architecture",6
"109","conspiracy theory",6
"110","days ago",6
"111","debt based",6
"112","digital assets",6
"113","exaggerated reactions",6
"114","fat ass",6
"115","feel bad",6
"116","female deacons",6
"117","fingertips wrote",6
"118","friendly reminder",6
"119","gene pool",6
"120","george floyd",6
"121","god bless",6
"122","guy confirms",6
"123","hate niggers",6
"124","hate russia",6
"125","human rights",6
"126","illegal immigrants",6
"127","illegal immigration",6
"128","irrational fear",6
"129","jew control",6
"130","jew death",6
"131","jew power",6
"132","love women",6
"133","modern women",6
"134","national socialist",6
"135","nazi germany",6
"136","negative exaggerated",6
"137","north american",6
"138","pattern recognition",6
"139","president donald",6
"140","president trump",6
"141","pretty based",6
"142","public issues",6
"143","race mixing",6
"144","red flags",6
"145","red pill",6
"146","scalar waves",6
"147","short term",6
"148","slay pussy",6
"149","stiff resistance",6
"150","stop blaming",6
"151","supports ukraine",6
"152","taking care",6
"153","toilet paper",6
"154","video games",6
"155","violence death",6
"156","violent crime",6
"157","white house",6
"158","white lights",6
"159","anti air",5
"160","astral projection",5
"161","autistic focus",5
"162","average life",5
"163","average person",5
"164","based central",5
"165","based fuck",5
"166","biggest factor",5
"167","birth rates",5
"168","black guy",5
"169","blame minorities",5
"170","bond debt",5
"171","border patrol",5
"172","catholic faith",5
"173","cats paw",5
"174","child support",5
"175","cold war",5
"176","counter offensive",5
"177","crown heights",5
"178","debt free",5
"179","deleted quickly",5
"180","dumb cunt",5
"181","east asia",5
"182","eat meat",5
"183","fat fuck",5
"184","feel free",5
"185","front lines",5
"186","fuck jew",5
"187","gas station",5
"188","global population",5
"189","god forbid",5
"190","gonna stop",5
"191","grey wolf",5
"192","hillary clinton",5
"193","housing prices",5
"194","industrial capacity",5
"195","isis propaganda",5
"196","jew pederast",5
"197","jobs report",5
"198","law enforcement",5
"199","life expectancy",5
"200","maple syrup",5
"201","mental institution",5
"202","military aid",5
"203","modern world",5
"204","muslim women",5
"205","national security",5
"206","national socialism",5
"207","native women",5
"208","north korea",5
"209","operation saucer",5
"210","paying attention",5
"211","personal experience",5
"212","pop tarts",5
"213","pro white",5
"214","profit sharing",5
"215","propaganda tactics",5
"216","race war",5
"217","real assets",5
"218","real world",5
"219","retard boomers",5
"220","save money",5
"221","severe pain",5
"222","severe torture",5
"223","sexual torture",5
"224","shots fired",5
"225","single person",5
"226","stab stab",5
"227","stopped reading",5
"228","stubborn autistic",5
