"","word","n"
"1","coming weeks",197
"2","janitor acceptance",197
"3","speed limit",44
"4","haven sheikh",34
"5","left wing",34
"6","strange love",34
"7","walkable cities",33
"8","national socialism",30
"9","social media",28
"10","flat earth",21
"11","white women",20
"12","left lane",19
"13","electric cars",18
"14","false flag",17
"15","makes sense",16
"16","pic related",16
"17","race war",16
"18","video games",16
"19","mixed race",15
"20","death camps",14
"21","passing lane",14
"22","catholic church",13
"23","cold war",13
"24","social construct",13
"25","white genocide",13
"26","bone marrow",12
"27","jesus christ",12
"28","white race",12
"29","biological concept",11
"30","feel bad",11
"31","gay jew",11
"32","mentally ill",11
"33","middle class",11
"34","south africa",11
"35","standing ovation",11
"36","stay mad",11
"37","weeks ago",11
"38","birth rates",10
"39","civil war",10
"40","clown world",10
"41","coolest monkey",10
"42","entire world",10
"43","free market",10
"44","mass masturbation",10
"45","real estate",10
"46","sex scenes",10
"47","christian identity",9
"48","entire life",9
"49","nazi germany",9
"50","nuclear war",9
"51","skin color",9
"52","soviet sources",9
"53","aids aids",8
"54","birth rate",8
"55","black sea",8
"56","central bank",8
"57","central banks",8
"58","child pornography",8
"59","chinese shill",8
"60","communist party",8
"61","gene therapy",8
"62","naked child",8
"63","official chinese",8
"64","power plants",8
"65","president trump",8
"66","price controls",8
"67","pro russian",8
"68","proxy war",8
"69","shill paid",8
"70","slippery slope",8
"71","south dakota",8
"72","vast majority",8
"73","western european",8
"74","word holocaust",8
"75","words words",8
"76","world countries",8
"77","asian women",7
"78","bad guy",7
"79","brake check",7
"80","child porn",7
"81","common sense",7
"82","dead russians",7
"83","dress code",7
"84","fossil fuels",7
"85","france withdraws",7
"86","free enterprise",7
"87","free speech",7
"88","free trade",7
"89","holy spirit",7
"90","human population",7
"91","hundred thousand",7
"92","inferiority complex",7
"93","mental health",7
"94","monopoly money",7
"95","national socialist",7
"96","original human",7
"97","public transportation",7
"98","real world",7
"99","russian propaganda",7
"100","russian soldiers",7
"101","slave labor",7
"102","soviet union",7
"103","west africa",7
"104","west virginia",7
"105","world war",7
"106","ancient greek",6
"107","baking baking",6
"108","bible readings",6
"109","cape town",6
"110","climate focuses",6
"111","distributing child",6
"112","dumb fuck",6
"113","electric car",6
"114","fat ass",6
"115","federal government",6
"116","gas station",6
"117","generated naked",6
"118","genetic variation",6
"119","grade level",6
"120","hard drive",6
"121","industrial climate",6
"122","james bible",6
"123","king james",6
"124","leave canada",6
"125","literal nazi",6
"126","marketing firm",6
"127","mental illness",6
"128","middle school",6
"129","political music",6
"130","president donald",6
"131","rabbit hole",6
"132","race mixing",6
"133","reserve currency",6
"134","retard faggot",6
"135","sand nigger",6
"136","sao paulo",6
"137","science article",6
"138","sexual emergency",6
"139","sharia shill",6
"140","south america",6
"141","ugly women",6
"142","ukraine war",6
"143","useless eaters",6
"144","warfare virus",6
"145","week ago",6
"146","white european",6
"147","women love",6
"148","american cities",5
"149","anime girls",5
"150","anti white",5
"151","attack israel",5
"152","bad idea",5
"153","billion dollars",5
"154","brain dead",5
"155","car crash",5
"156","city council",5
"157","climate change",5
"158","correct answer",5
"159","damn shame",5
"160","deep red",5
"161","defense minister",5
"162","drug addicted",5
"163","eastern european",5
"164","entire country",5
"165","federal reserve",5
"166","france surrenders",5
"167","gas car",5
"168","gay sex",5
"169","genetically diverse",5
"170","girls love",5
"171","hate niggers",5
"172","hate white",5
"173","holy fuck",5
"174","housing market",5
"175","human race",5
"176","human rights",5
"177","illegal immigrants",5
"178","jew worship",5
"179","king nigger",5
"180","lane stay",5
"181","love sex",5
"182","low effort",5
"183","medical emergency",5
"184","mixed historians",5
"185","modern world",5
"186","months ago",5
"187","print money",5
"188","private sector",5
"189","public schools",5
"190","rapid city",5
"191","real answer",5
"192","real life",5
"193","rent free",5
"194","retard nigger",5
"195","road trip",5
"196","ruling class",5
"197","screen shot",5
"198","sea fleet",5
"199","sexual gratification",5
"200","stable diffusion",5
"201","support russia",5
"202","takes care",5
"203","tax payers",5
"204","teeth cleaned",5
"205","walkable city",5
"206","watch porn",5
"207","western governments",5
"208","white boys",5
"209","white children",5
"210","white guy",5
"211","white kids",5
"212","white tax",5
"213","wild west",5
"214","actual ability",4
"215","air force",4
"216","aka don",4
"217","albanian false",4
"218","american history",4
"219","analog arena",4
"220","annoying bitches",4
"221","anti aging",4
"222","anti india",4
"223","anti social",4
"224","armed forces",4
"225","ass kicked",4
"226","asteroid sample",4
"227","astrological sign",4
"228","automated factories",4
"229","average person",4
"230","ban gas",4
"231","based economy",4
"232","black guy",4
"233","blind spot",4
"234","border funding",4
"235","brain drain",4
"236","breaching privacy",4
"237","bullshit pay",4
"238","burnt offering",4
"239","buy houses",4
"240","cackle hymn",4
"241","cannon fodder",4
"242","central african",4
"243","cheap land",4
"244","chink bot",4
"245","chink community",4
"246","chug comfy",4
"247","comfy happening",4
"248","common core",4
"249","community manager",4
"250","company towns",4
"251","concentration camps",4
"252","conscious universe",4
"253","cope seethe",4
"254","counting jew",4
"255","criminal court",4
"256","criminal record",4
"257","cultural heritage",4
"258","cultural marxism",4
"259","day overtime",4
"260","dead nutting",4
"261","death note",4
"262","deep south",4
"263","defending twitter",4
"264","defense ministry",4
"265","die homeless",4
"266","digital ledgers",4
"267","digital stuff",4
"268","diverse continent",4
"269","dog breeds",4
"270","drug addicts",4
"271","drug resistant",4
"272","dying wait",4
"273","earth anon",4
"274","east remained",4
"275","elementary school",4
"276","energy form",4
"277","european nations",4
"278","fabian society",4
"279","fake photos",4
"280","fan art",4
"281","fellow goyim",4
"282","female athletes",4
"283","female football",4
"284","final solution",4
"285","flash drive",4
"286","food deserts",4
"287","foot locker",4
"288","football game",4
"289","football match",4
"290","foreign military",4
"291","form militia",4
"292","founders pack",4
"293","fuck screwed",4
"294","furiously masturbating",4
"295","games showcases",4
"296","gas cars",4
"297","gas stations",4
"298","genetic differences",4
"299","german crew",4
"300","german pows",4
"301","german tank",4
"302","germany died",4
"303","god damn",4
"304","god forgives",4
"305","goddamned slow",4
"306","gold ira",4
"307","golden rule",4
"308","gonna start",4
"309","government failure",4
"310","greek word",4
"311","gun control",4
"312","gun powder",4
"313","holocaust means",4
"314","holocaust myth",4
"315","huge fire",4
"316","human waves",4
"317","import vietnamese",4
"318","inadequate clothes",4
"319","indian women",4
"320","israel controls",4
"321","japanese women",4
"322","jesus head",4
"323","jew god",4
"324","jew niggers",4
"325","jew power",4
"326","jew president",4
"327","jew propaganda",4
"328","jew shill",4
"329","job acceptance",4
"330","kill niggers",4
"331","knitting profitable",4
"332","laws licensing",4
"333","leech golem",4
"334","licensing laws",4
"335","literal nazis",4
"336","literal source",4
"337","literally gaming",4
"338","literally retard",4
"339","live president",4
"340","live shot",4
"341","local girls",4
"342","love canada",4
"343","low income",4
"344","male biology",4
"345","male doctors",4
"346","manual labor",4
"347","marketing department",4
"348","mass sexual",4
"349","means burnt",4
"350","meat grinder",4
"351","medicine students",4
"352","mental gymnastics",4
"353","military aid",4
"354","military draft",4
"355","ministries christian",4
"356","modern day",4
"357","money system",4
"358","monkey behavior",4
"359","mother fuck",4
"360","music laws",4
"361","mystery meat",4
"362","natural desire",4
"363","natural gas",4
"364","natural resources",4
"365","nazi jew",4
"366","nevada arizona",4
"367","nice guy",4
"368","nigger loving",4
"369","north america",4
"370","overtime hours",4
"371","pan slavic",4
"372","past merit",4
"373","paying attention",4
"374","penny counting",4
"375","plain bullshit",4
"376","political activism",4
"377","political implications",4
"378","political power",4
"379","pre assembled",4
"380","pre chorus",4
"381","privacy laws",4
"382","promoting hate",4
"383","proper environment",4
"384","proper skilled",4
"385","property tax",4
"386","property taxes",4
"387","public sector",4
"388","public transport",4
"389","race exists",4
"390","real industry",4
"391","real useless",4
"392","real white",4
"393","real women",4
"394","reason communism",4
"395","reasonable speed",4
"396","red army",4
"397","red light",4
"398","reliable source",4
"399","reliable sources",4
"400","remained traditional",4
"401","repeat allele",4
"402","republican congresswomen",4
"403","resistant gonorrhea",4
"404","revenge porn",4
"405","richmond lord",4
"406","riot games",4
"407","robot hands",4
"408","rolling stone",4
"409","ruling planets",4
"410","russell brand",4
"411","schizo breakdown",4
"412","sea workers",4
"413","senegal west",4
"414","service based",4
"415","severely mentally",4
"416","sex clubs",4
"417","shutdown looms",4
"418","single russian",4
"419","skilled workforce",4
"420","soldiers marching",4
"421","south asian",4
"422","south korea",4
"423","soviet corruption",4
"424","start calling",4
"425","stay retard",4
"426","stone age",4
"427","stop thinking",4
"428","strayer raining",4
"429","stupid niggers",4
"430","super cheap",4
"431","tailored specifically",4
"432","target audience",4
"433","tea party",4
"434","teen girls",4
"435","thou art",4
"436","tide turner",4
"437","total control",4
"438","total mutt",4
"439","trans kids",4
"440","treated properly",4
"441","tropical equatorial",4
"442","trump visits",4
"443","turner honky",4
"444","twitter employees",4
"445","ukrainian division",4
"446","ukrainian nazis",4
"447","useless penny",4
"448","video admitting",4
"449","video game",4
"450","video live",4
"451","violent death",4
"452","violent power",4
"453","virus destroying",4
"454","war cackle",4
"455","war crimes",4
"456","western officers",4
"457","western world",4
"458","white nationalism",4
"459","white paid",4
"460","white person",4
"461","white supremacy",4
"462","wing fever",4
"463","women knitting",4
"464","wont happen",4
"465","word games",4
"466","world sadly",4
"467","abolished slavery",3
"468","accept bone",3
"469","accurate portrayal",3
"470","adult women",3
"471","africa theory",3
"472","african american",3
"473","african republic",3
"474","air defense",3
"475","albanian cops",3
"476","allowing women",3
"477","american education",3
"478","american jew",3
"479","anal sex",3
"480","anti american",3
"481","anti christ",3
"482","anti euro",3
"483","anti nigger",3
"484","army learns",3
"485","article race",3
"486","asian guy",3
"487","attractive girls",3
"488","average women",3
"489","awesome story",3
"490","axe wounds",3
"491","bachelors degree",3
"492","bad niggers",3
"493","baptist church",3
"494","battering ram",3
"495","battery pack",3
"496","bet money",3
