"","word","n"
"1","bump bump",101
"2","john connor",60
"3","soup nazi",40
"4","white women",32
"5","social media",30
"6","mentally ill",23
"7","middle east",23
"8","pic related",21
"9","makes sense",20
"10","federal reserve",19
"11","standing ovation",19
"12","jesus christ",18
"13","civil war",17
"14","nikki haley",17
"15","eyesight anon",16
"16","secret meeting",16
"17","white guy",15
"18","feet pics",14
"19","gods chosen",14
"20","left bank",14
"21","minimum wage",14
"22","scots irish",14
"23","false flag",13
"24","hate jew",13
"25","middle eastern",13
"26","white race",13
"27","andrew tate",12
"28","cyber polygon",12
"29","degree murder",12
"30","eyes assets",12
"31","jew spoof",12
"32","real life",12
"33","vast majority",12
"34","eastern european",11
"35","god bless",11
"36","holy land",11
"37","mass shooting",11
"38","parking lot",11
"39","real estate",11
"40","support israel",11
"41","sworn testimony",11
"42","western degeneracy",11
"43","cultural ambassador",10
"44","election rigging",10
"45","fake ballots",10
"46","feel bad",10
"47","freak accident",10
"48","gay sex",10
"49","highly nationalistic",10
"50","holy fuck",10
"51","proving election",10
"52","red barron",10
"53","rejects western",10
"54","testimony proving",10
"55","voluntary manslaughter",10
"56","western civilization",10
"57","white house",10
"58","damage control",9
"59","death penalty",9
"60","donald trump",9
"61","elevator shaft",9
"62","grocery store",9
"63","jew women",9
"64","nigger jew",9
"65","president trump",9
"66","supporting israel",9
"67","ukraine war",9
"68","buck breaking",8
"69","crocodile leader",8
"70","cyber attack",8
"71","drivers licenses",8
"72","election fraud",8
"73","fake drivers",8
"74","feed seed",8
"75","feminine women",8
"76","glenn beck",8
"77","human history",8
"78","ice hockey",8
"79","involuntary manslaughter",8
"80","king crocodile",8
"81","law enforcement",8
"82","live president",8
"83","north korean",8
"84","polling locations",8
"85","president donald",8
"86","rebuilding schools",8
"87","school system",8
"88","scot irish",8
"89","statistical information",8
"90","supreme court",8
"91","ukraine loses",8
"92","video live",8
"93","white male",8
"94","alcohol drugs",7
"95","anti white",7
"96","black guy",7
"97","black sea",7
"98","bodily harm",7
"99","coal burning",7
"100","cold war",7
"101","completely normal",7
"102","david cameron",7
"103","drug addict",7
