"","word","n"
"1","white women",40
"2","jesus christ",32
"3","socialist worker",32
"4","federal reserve",18
"5","god jesus",18
"6","grocery store",18
"7","real bread",18
"8","central bank",17
"9","makes sense",16
"10","theobald von",16
"11","world war",16
"12","real life",15
"13","free homes",14
"14","belt fed",13
"15","hate speech",13
"16","north africa",13
"17","national socialism",12
"18","national socialists",12
"19","pic related",12
"20","birth control",11
"21","middle east",11
"22","social media",11
"23","central banks",10
"24","daily reminder",10
"25","fresh bread",10
"26","holy fuck",10
"27","jew hate",10
"28","machine guns",10
"29","mind control",10
"30","monetary policy",10
"31","pay taxes",10
"32","penis snatcher",10
"33","white guy",10
"34","child spared",9
"35","fast food",9
"36","matrix buy",9
"37","moon landing",9
"38","real estate",9
"39","war crime",9
"40","white girls",9
"41","white kids",9
"42","white race",9
"43","anti semitic",8
"44","based department",8
"45","climate change",8
"46","clown world",8
"47","final fantasy",8
"48","fiscal policy",8
"49","joseph jordan",8
"50","machine gun",8
"51","morning sir",8
"52","national socialist",8
"53","white americans",8
"54","white european",8
"55","white house",8
"56","worship jew",8
"57","american food",7
"58","american history",7
"59","anti indian",7
"60","anti white",7
"61","armed forces",7
"62","catholic church",7
"63","cool story",7
"64","false flag",7
"65","grocery stores",7
"66","liquidity crisis",7
"67","middle school",7
"68","modern day",7
"69","poll workers",7
"70","reserve note",7
"71","video game",7
"72","white students",7
"73","white supremacy",7
"74","air cover",6
"75","arms dealer",6
"76","aryan women",6
"77","average american",6
"78","british women",6
"79","cold war",6
"80","concentration camps",6
"81","declaring war",6
"82","disintegrating links",6
"83","dumb cunt",6
"84","english mustard",6
"85","entire life",6
"86","fake pictures",6
"87","formation drama",6
"88","indian considered",6
"89","jew control",6
"90","military draft",6
"91","north korea",6
"92","pearl harbor",6
"93","plate carrier",6
"94","police chief",6
"95","power elite",6
"96","pretty crazy",6
"97","real jew",6
"98","real photo",6
"99","real sex",6
"100","straight ahead",6
"101","tactical error",6
"102","tesla cars",6
"103","video games",6
"104","wall street",6
"105","anti tank",5
"106","black women",5
"107","body armor",5
"108","civil rights",5
"109","complete lack",5
"110","daddy issues",5
"111","dead jew",5
"112","defying science",5
"113","eastern european",5
"114","eastern front",5
"115","entire country",5
"116","envy russia",5
"117","feature shared",5
"118","feel bad",5
"119","flying fuck",5
"120","food waste",5
"121","fresh baked",5
"122","gang stalking",5
"123","hate god",5
"124","hate jesus",5
"125","henry ford",5
"126","human rights",5
"127","india hate",5
"128","jew death",5
"129","jew god",5
"130","jew propaganda",5
"131","jew rabbi",5
"132","mental gymnastics",5
"133","middle class",5
"134","money printing",5
"135","opposite sex",5
"136","pederast death",5
"137","plastic bags",5
"138","pretty cool",5
"139","pro israel",5
"140","real money",5
"141","rent free",5
"142","ridley scott",5
"143","shopping cart",5
"144","slave trade",5
"145","south korea",5
"146","space force",5
"147","stop posting",5
"148","support female",5
"149","unidentified flyer",5
"150","weeks ago",5
"151","white male",5
"152","white trash",5
"153","air force",4
"154","air superiority",4
"155","air support",4
"156","alongside niggers",4
"157","american jew",4
"158","american soldier",4
"159","american soldiers",4
"160","assault failed",4
"161","average french",4
"162","belt links",4
"163","beta male",4
"164","black guy",4
"165","black sea",4
"166","blatant lie",4
"167","blue eyes",4
"168","bock defied",4
"169","boomer bait",4
"170","boss babe",4
"171","british intelligence",4
"172","buck broken",4
"173","bullet holes",4
"174","care anymore",4
"175","caucasian populations",4
"176","child abuse",4
"177","christian caucasian",4
"178","civil war",4
"179","claim asylum",4
"180","cluster munitions",4
"181","coke addict",4
"182","comfy happening",4
"183","commanders interviewed",4
"184","common sense",4
"185","complete disaster",4
"186","corporate media",4
"187","credit card",4
"188","cripple soviet",4
"189","damage control",4
"190","dealer connections",4
"191","debt based",4
"192","decision maker",4
"193","define white",4
"194","dennis laich",4
"195","department mayor",4
"196","des lois",4
"197","designer drugs",4
"198","die die",4
"199","digital voice",4
"200","diversity hire",4
"201","dutch oven",4
"202","emotionally immature",4
"203","ethnic french",4
"204","eye examination",4
"205","families integrate",4
"206","fdr built",4
"207","fell ill",4
"208","felon coke",4
"209","female athletes",4
"210","financial system",4
"211","foolish idea",4
"212","foreign policy",4
"213","free food",4
"214","free money",4
"215","frequent arguments",4
"216","front lines",4
"217","fuck niggers",4
"218","gay ass",4
"219","gay sex",4
"220","genital mutilation",4
"221","german girls",4
"222","german military",4
"223","global economy",4
"224","government officials",4
"225","gun community",4
"226","harassing women",4
"227","harvey oswald",4
"228","hate threads",4
"229","hate white",4
"230","hour pause",4
"231","housing food",4
"232","human history",4
"233","ignorant shill",4
"234","indian harassing",4
"235","israel jew",4
"236","japanese commanders",4
"237","jew cock",4
"238","jew lies",4
"239","jew seethe",4
"240","jew women",4
"241","justify forging",4
"242","killing children",4
"243","laugh watching",4
"244","law enforcement",4
"245","lee harvey",4
"246","levels lower",4
"247","living alongside",4
"248","maintained air",4
"249","makes jew",4
"250","market rigging",4
"251","mass shooting",4
"252","memoirs ghostwritten",4
"253","mental illness",4
"254","mentally ill",4
"255","military education",4
"256","military genius",4
"257","military success",4
"258","mind reading",4
"259","mine clearing",4
"260","minimum wage",4
"261","miscounted votes",4
"262","modern german",4
"263","multiple times",4
"264","national security",4
"265","nigerian mafia",4
"266","normie ideology",4
"267","objectively false",4
"268","occupation forces",4
"269","palestinian christian",4
"270","panzer advance",4
"271","play war",4
"272","plebeian matter",4
"273","poor decision",4
"274","popular history",4
"275","pour les",4
"276","prevailing attitude",4
"277","prime minister",4
"278","pro jew",4
"279","racial hatred",4
"280","ready reserve",4
"281","real world",4
"282","religion culture",4
"283","requested withdrawal",4
"284","russian sniper",4
"285","secret alliance",4
"286","security zone",4
"287","seethe harder",4
"288","seething jew",4
