"","word","n"
"1","happy birthday",196
"2","box happy",194
"3","canvas confetti",194
"4","coming weeks",194
"5","janitor acceptance",194
"6","white women",72
"7","strange love",34
"8","social media",33
"9","red barron",32
"10","left wing",25
"11","pic related",24
"12","anti white",20
"13","mass immigration",18
"14","civil war",17
"15","fake white",16
"16","military aged",16
"17","prime minister",16
"18","reptilian nigger",16
"19","vast majority",16
"20","white european",16
"21","donald trump",15
"22","makes sense",15
"23","real estate",15
"24","jesus christ",14
"25","law enforcement",14
"26","money laundering",14
"27","white race",14
"28","christian nation",13
"29","christian threads",13
"30","million dollars",13
"31","slurp slurp",13
"32","andrew tate",12
"33","anti christian",12
"34","breath air",12
"35","criminal sector",12
"36","human history",12
"37","air breath",11
"38","caucus event",11
"39","climate change",11
"40","immune system",11
"41","manual labor",11
"42","meat grinder",11
"43","mental illness",11
"44","mentally ill",11
"45","north korea",11
"46","pro russia",11
"47","team trump",11
"48","anti semitic",10
"49","ban pornography",10
"50","border security",10
"51","eat meat",10
"52","federal government",10
"53","foreign policy",10
"54","housing market",10
"55","law abiding",10
"56","meat robots",10
"57","middle class",10
"58","nigger cattle",10
"59","obsolete meat",10
"60","president trump",10
"61","replace artists",10
"62","western countries",10
"63","anti polish",9
"64","bill gates",9
"65","carrying capacity",9
"66","decade ago",9
"67","entire world",9
"68","global warming",9
"69","gun control",9
"70","human rights",9
"71","middle east",9
"72","national socialism",9
"73","north america",9
"74","outer space",9
"75","political system",9
"76","real world",9
"77","soviet union",9
"78","toll paid",9
"79","trade surplus",9
"80","white house",9
"81","african americans",8
"82","blood clots",8
"83","booster shot",8
"84","booster vaccine",8
"85","child porn",8
"86","clots immune",8
"87","deaths blood",8
"88","defense force",8
"89","deliver remarks",8
"90","democratic party",8
"91","free speech",8
"92","gun laws",8
"93","heart attacks",8
"94","hindi language",8
"95","indian version",8
"96","iowa commit",8
"97","issues reproduction",8
"98","issues strokes",8
"99","kamala harris",8
"100","minimum wage",8
"101","political implications",8
"102","pretty cool",8
"103","private sector",8
"104","pro russian",8
"105","public private",8
"106","real life",8
"107","reformed stoic",8
"108","reproduction issues",8
"109","short term",8
"110","sudden deaths",8
"111","system issues",8
"112","tinder account",8
"113","trump iowa",8
"114","vaccine booster",8
"115","vaccine shot",8
"116","watch child",8
"117","women account",8
"118","women tinder",8
"119","aged males",7
"120","albanian women",7
"121","anti european",7
"122","artists actors",7
"123","black women",7
"124","blue eyed",7
"125","empty houses",7
"126","entire life",7
"127","federal reserve",7
"128","fire alarm",7
"129","freedom caucus",7
"130","god bless",7
"131","mass migration",7
"132","national average",7
"133","national socialists",7
"134","nazi germany",7
"135","pay attention",7
"136","pro christian",7
"137","rich gated",7
"138","stop posting",7
"139","white girl",7
"140","white person",7
"141","wing retard",7
"142","world trade",7
"143","acetyl cysteine",6
"144","amber alert",6
"145","amino acid",6
"146","baby mama",6
"147","bank account",6
"148","billion dollars",6
"149","billy idol",6
"150","black guy",6
"151","brain dead",6
"152","child support",6
"153","clown world",6
"154","conservative party",6
"155","controlled opposition",6
"156","credit card",6
"157","cultural tradition",6
"158","duct tape",6
"159","eating meat",6
"160","fat women",6
"161","financial system",6
"162","gated community",6
"163","guns illegal",6
"164","holy fuck",6
"165","housing crisis",6
"166","human life",6
"167","jew money",6
"168","jew run",6
"169","jungle juice",6
"170","liberal democracy",6
"171","lip service",6
"172","live oak",6
"173","meat ban",6
"174","modern day",6
"175","months ago",6
"176","national socialist",6
"177","nigger loving",6
"178","noticeably improves",6
"179","object permanence",6
"180","party system",6
"181","russian speaking",6
"182","sexual abuse",6
"183","single person",6
"184","south america",6
"185","stable diffusion",6
"186","term planning",6
"187","trump interview",6
"188","watch porn",6
"189","worth hurting",6
"190","african american",5
"191","american flag",5
"192","anime girl",5
"193","anti russian",5
"194","apartment building",5
"195","arable land",5
"196","armed forces",5
"197","asian women",5
"198","attempts managed",5
"199","average person",5
"200","bad art",5
"201","ban meat",5
"202","birth rates",5
"203","black bear",5
"204","black founded",5
"205","black sea",5
"206","blood pressure",5
"207","built america",5
"208","bunny hop",5
"209","carve deep",5
"210","cold war",5
"211","colorless liquid",5
"212","common sense",5
"213","constitutional crisis",5
"214","days ago",5
"215","deep cuts",5
"216","dumb bitch",5
"217","dumb leftist",5
"218","dumb nigger",5
"219","extinction rebellion",5
"220","faggot jew",5
"221","free money",5
"222","front line",5
"223","frontal lobe",5
"224","gay marriage",5
"225","grow wheat",5
"226","hate jesus",5
"227","ice cream",5
"228","imagine thinking",5
"229","lainey ball",5
"230","laws exist",5
