"","word","n"
"1","coming weeks",196
"2","happy birthday",196
"3","box happy",195
"4","canvas confetti",195
"5","janitor acceptance",195
"6","middle east",71
"7","leading role",64
"8","hate phones",38
"9","kali yuga",35
"10","huge transformation",32
"11","monolithic society",32
"12","multicultural mode",32
"13","dead jew",30
"14","hate jew",29
"15","support israel",29
"16","civil rights",23
"17","israel jew",21
"18","jesus christ",21
"19","fuck jew",19
"20","sand niggers",19
"21","kill jew",18
"22","dark tower",17
"23","false flag",17
"24","pro israel",17
"25","real life",17
"26","war crimes",17
"27","social media",16
"28","war crime",16
"29","west bank",16
"30","anti christian",15
"31","fuck israel",15
"32","jew hate",15
"33","anti white",14
"34","civil war",14
"35","elliot rodger",14
"36","iron dome",14
"37","nuclear capable",14
"38","pic related",14
"39","total jew",14
"40","ethnic cleansing",13
"41","holy fuck",13
"42","holy land",13
"43","jew death",13
"44","saudi arabia",13
"45","arab christian",12
"46","christian support",12
"47","embed embed",12
"48","golden age",12
"49","jew fuck",12
"50","jew shill",12
"51","makes sense",12
"52","white women",12
"53","dual citizens",11
"54","middle eastern",11
"55","muslim country",11
"56","orthodox jew",11
"57","single jew",11
"58","terror alarm",11
"59","air force",10
"60","anti semitic",10
"61","filthy jew",10
"62","god bless",10
"63","jew spitting",10
"64","protects christian",10
"65","rodger mouth",10
"66","dual citizenship",9
"67","feel bad",9
"68","forced integration",9
"69","hate israel",9
"70","israel israel",9
"71","mentally ill",9
"72","muslim world",9
"73","niggers israel",9
"74","rights legislation",9
"75","supporting israel",9
"76","weeks ago",9
"77","world war",9
"78","american jew",8
"79","anti christ",8
"80","anti israel",8
"81","care care",8
"82","christian church",8
"83","comfy happening",8
"84","controlled opposition",8
"85","eastern orthodox",8
"86","global unity",8
"87","half german",8
"88","hey hey",8
"89","israel attacks",8
"90","jew women",8
"91","majority muslim",8
"92","mental illness",8
"93","modern women",8
"94","muslim countries",8
"95","nun duck",8
"96","porn industry",8
"97","short stories",8
"98","stay relevant",8
"99","stay safe",8
"100","ultra orthodox",8
"101","white house",8
"102","win win",8
"103","american israel",7
"104","arab countries",7
"105","bank accounts",7
"106","based fuck",7
"107","broken clock",7
"108","carpet bomb",7
"109","carrier strike",7
"110","days ago",7
"111","evil jew",7
"112","israel commercial",7
"113","israel intelligence",7
"114","jew palestinians",7
"115","jew worshippers",7
"116","latin america",7
"117","lives matter",7
"118","lord jesus",7
"119","love israel",7
"120","political class",7
"121","sand nigger",7
"122","absolute evil",6
"123","central america",6
"124","clown world",6
"125","constantly pushing",6
"126","death toll",6
"127","drinking water",6
"128","entire cities",6
"129","entire world",6
"130","extinct retard",6
"131","false flags",6
"132","final solution",6
"133","food water",6
"134","fuck niggers",6
"135","germany jew",6
"136","glass iran",6
"137","global islamic",6
"138","god damn",6
"139","half jew",6
"140","hardware acceleration",6
"141","hate dogs",6
"142","hates european",6
"143","hates jew",6
"144","human rights",6
"145","islamic caliphate",6
"146","islamic terrorist",6
"147","islamic world",6
"148","jew dick",6
"149","jew exist",6
"150","jew faggot",6
"151","jew hater",6
"152","kids murdered",6
"153","killing civilians",6
"154","lunatic cults",6
"155","military aid",6
"156","mother fuck",6
"157","muslim turk",6
"158","nuke israel",6
"159","orthodox faiths",6
"160","porn star",6
"161","president donald",6
"162","president trump",6
"163","pretty based",6
"164","pro nigger",6
"165","pushing hard",6
"166","reach peace",6
"167","real country",6
"168","shill threads",6
"169","skin color",6
"170","south america",6
"171","stamped pic",6
"172","steal votes",6
"173","stephen king",6
"174","sucking jew",6
"175","support ukraine",6
"176","troll account",6
"177","ukrainian churches",6
"178","water pumps",6
"179","western world",6
"180","white american",6
"181","white countries",6
"182","absolutely retard",5
"183","actual plan",5
"184","ancient custom",5
"185","armed forces",5
"186","asian women",5
"187","autism drug",5
"188","bad guy",5
"189","blood thirsty",5
"190","brings civil",5
"191","carpet bombed",5
"192","christian hate",5
"193","christian muslim",5
"194","commit suicide",5
"195","cross section",5
"196","donald trump",5
"197","dual citizen",5
"198","dumb fuck",5
"199","dumb nigger",5
"200","eastern christian",5
"201","exacerbate cleavages",5
"202","foreign powers",5
"203","free speech",5
"204","freedom fighter",5
"205","happening happening",5
"206","hostage taking",5
"207","inciting war",5
"208","intelligence agency",5
"209","israel flag",5
"210","israel wont",5
"211","jew cock",5
"212","jew kill",5
"213","jew literally",5
"214","jew subhuman",5
"215","killing jew",5
"216","leave israel",5
"217","masturbation machines",5
"218","meat grinder",5
"219","million dead",5
"220","million palestinians",5
"221","money supply",5
"222","months ago",5
"223","nazi germany",5
"224","north korea",5
"225","northern israel",5
"226","pathetic race",5
"227","porn stars",5
"228","porn whore",5
"229","pretty smart",5
"230","rave goers",5
"231","scorched earth",5
"232","short term",5
"233","terrorist attack",5
"234","terrorist attacks",5
"235","touch grass",5
"236","transformation israel",5
"237","trump supporters",5
"238","truth john",5
"239","urban warfare",5
"240","wage war",5
"241","women love",5
"242","world wars",5
"243","account run",4
"244","advice gamer",4
"245","ago white",4
"246","anti european",4
"247","anti jesus",4
"248","anti jew",4
"249","apartheid pig",4
"250","army brings",4
"251","attacking christian",4
"252","authorized version",4
"253","average palestinian",4
"254","average white",4
"255","background music",4
"256","ban pornography",4
"257","based israel",4
"258","bennies free",4
"259","bible truth",4
"260","biblical prophecy",4
"261","bill gates",4
"262","billion dollars",4
"263","bipolar women",4
"264","black sea",4
"265","bomb bomb",4
"266","boring nightmarish",4
"267","brown hordes",4
"268","canada froze",4
"269","caption competition",4
"270","captured tanks",4
"271","carpet bombing",4
"272","celebrating killing",4
"273","chemical weapons",4
"274","chip comfy",4
"275","chosen peoples",4
"276","christ coming",4
"277","chug comfy",4
"278","church body",4
"279","church standing",4
"280","church stands",4
"281","cities laid",4
"282","civil wars",4
"283","close relatives",4
"284","concentration camp",4
"285","condemn millions",4
"286","condoning death",4
"287","copying russian",4
"288","core team",4
"289","cream shop",4
"290","created essa",4
"291","crypto jew",4
"292","current core",4
"293","day war",4
"294","dead civilians",4
"295","dead palestinians",4
"296","death rape",4
"297","decades ago",4
"298","demonic jew",4
"299","die jew",4
"300","dropping jew",4
"301","enemies blood",4
"302","entire life",4
"303","entity country",4
"304","ethnic cleansers",4
"305","european scum",4
"306","execution videos",4
"307","explicit irrevocable",4
"308","exterminate jew",4
"309","fake shill",4
"310","fake white",4
"311","favorite piece",4
"312","fellow jew",4
"313","female porn",4
"314","fight sam",4
"315","fighting nazis",4
"316","film horizontal",4
"317","fire starter",4
"318","flag faggot",4
"319","food truck",4
"320","fuck weathers",4
"321","gay jew",4
"322","gay niggers",4
"323","german mutt",4
"324","germs explain",4
"325","gladly trade",4
"326","globular homer",4
"327","god hates",4
"328","god wills",4
"329","green ids",4
"330","hands typed",4
"331","happening drinking",4
"332","hate christianity",4
"333","hate european",4
"334","hate threads",4
"335","hate white",4
"336","hell fire",4
"337","heroic resistance",4
"338","holy sites",4
"339","hook nosed",4
"340","hope iran",4
"341","hot dog",4
"342","human garbage",4
"343","human sacrifices",4
"344","hysterically celebrating",4
"345","ice cream",4
"346","illegally leaked",4
"347","imagine thinking",4
"348","invading army",4
"349","iraq war",4
"350","irish retard",4
"351","irrevocable unconditional",4
"352","islamic golden",4
"353","israel army",4
"354","israel controls",4
"355","israel exclusively",4
"356","israel government",4
"357","israel population",4
"358","israel reminder",4
"359","israel soldiers",4
"360","jew bitch",4
"361","jew descent",4
"362","jew half",4
"363","jew israel",4
"364","jew kids",4
"365","jew nation",4
"366","jew settlers",4
"367","jew tricks",4
"368","jew win",4
"369","jordan ash",4
"370","judgement day",4
"371","key difference",4
"372","killing women",4
"373","land retard",4
"374","liberal outlook",4
"375","local aggressions",4
"376","loves israel",4
"377","lunatic muslim",4
"378","major social",4
"379","martha stewart",4
"380","mass deportation",4
"381","massive cunts",4
"382","matt walsh",4
"383","maximum global",4
"384","medieval ukrainian",4
"385","met plenty",4
"386","military aged",4
"387","military targets",4
"388","milk factory",4
"389","million dollar",4
"390","moaned lyrics",4
"391","modern day",4
"392","moment tolerate",4
"393","mood disorder",4
"394","music festival",4
"395","muslim nation",4
"396","nigger propaganda",4
"397","normal intensity",4
"398","nuclear weapons",4
"399","numerical truth",4
"400","oil money",4
"401","orthodox church",4
"402","palestinian civilians",4
"403","paying attention",4
"404","peoples swag",4
"405","perfect words",4
"406","piker fan",4
"407","pistol chassis",4
"408","primary goal",4
"409","private enterprise",4
"410","private information",4
"411","private security",4
"412","pro palestinian",4
"413","productive society",4
"414","provide food",4
"415","pumps shut",4
"416","radio stations",4
"417","rap guy",4
"418","rape beatings",4
"419","rape german",4
"420","rape videos",4
"421","rave party",4
"422","rave slut",4
"423","real israel",4
"424","real world",4
"425","reminder israel",4
"426","restock israel",4
"427","retard israel",4
"428","rights israel",4
"429","ritual human",4
"430","romeo echo",4
"431","running civilization",4
"432","russia blowing",4
"433","russian soldiers",4
"434","russian tactics",4
"435","satanic writing",4
"436","security firm",4
"437","sex slaves",4
"438","shalom rabbi",4
"439","shits real",4
"440","single moment",4
"441","slave trade",4
"442","snatch squad",4
"443","snipping tool",4
"444","socially awkward",4
"445","sold tattoo",4
"446","soldiers inspecting",4
"447","sound doctrine",4
"448","south lebanon",4
"449","specifically targeted",4
"450","stolen land",4
"451","stopped funding",4
"452","strangely whispered",4
"453","tattoo drawings",4
"454","tax money",4
"455","team trump",4
"456","theme park",4
"457","thirsty low",4
"458","total alpha",4
"459","total mutt",4
"460","tower series",4
"461","truck girl",4
"462","trump voters",4
"463","trust fund",4
"464","truth free",4
"465","truth sound",4
"466","turds based",4
"467","turkey iran",4
"468","ukraine happening",4
"469","ukraine russia",4
"470","untimely demise",4
"471","vast majority",4
"472","version proves",4
"473","weak thousands",4
"474","western countries",4
"475","western idea",4
"476","white girls",4
"477","white peoples",4
"478","white person",4
"479","white supremacy",4
"480","whores deserve",4
"481","wise advice",4
"482","word means",4
"483","world capital",4
"484","world stands",4
"485","worshippers fuck",4
"486","worst human",4
"487","yeah totally",4
"488","acting mystical",3
"489","actual combat",3
"490","adjoining buildings",3
"491","aesthetic constitutes",3
"492","ages ago",3
"493","aid package",3
"494","aircraft carriers",3
"495","alexa claims",3
"496","alien hybrids",3
"497","american christian",3
"498","ancestral homeland",3
"499","ancient jew",3
"500","animal humans",3
"501","anti gun",3
"502","anti muslim",3
"503","anti war",3
"504","article magazine",3
"505","ass kicked",3
"506","ass race",3
"507","attack israel",3
"508","attacked israel",3
"509","attacks israel",3
"510","bad idea",3
"511","bank account",3
"512","based death",3
"513","black lives",3
"514","blah blah",3
"515","bless israel",3
"516","bombing explosions",3
"517","books ruined",3
"518","border guard",3
"519","bright white",3
"520","buck broken",3
"521","cannon fodder",3
"522","care provided",3
"523","catholic church",3
"524","caught dancing",3
"525","chemical attack",3
"526","christian clergy",3
"527","christian worshippers",3
"528","civilian death",3
"529","coalition defended",3
"530","cock carousel",3
"531","command center",3
"532","common sense",3
"533","controversies helping",3
"534","cope jew",3
"535","coping jew",3
"536","country fuck",3
"537","couple hundred",3
"538","couple weeks",3
"539","cowardly terrorist",3
"540","crooked joe",3
"541","current situation",3
"542","dancing moments",3
"543","dated jordan",3
"544","day ago",3
"545","day credit",3
"546","day late",3
"547","dead bodies",3
"548","dead chick",3
"549","dead whore",3
"550","default files",3
"551","densely populated",3
"552","deny sola",3
"553","desert dweller",3
"554","destroy israel",3
"555","destroyed western",3
"556","destroying freedom",3
"557","digital art",3
"558","dirty jew",3
"559","dumb bitch",3
"560","dumb jew",3
"561","dune coons",3
"562","east asian",3
"563","east coast",3
"564","eastern orthodoxy",3
"565","eat pork",3
"566","elliot roger",3
"567","entered israel",3
"568","entire generation",3
"569","entire jew",3
"570","entire sky",3
"571","erode global",3
"572","esoteric concepts",3
"573","european americans",3
"574","faggot jew",3
"575","faith cometh",3
"576","fake outrage",3
"577","fake tits",3
"578","false dichotomy",3
"579","false reality",3
"580","families slept",3
"581","feel justified",3
"582","final fantasy",3
"583","fires caused",3
"584","flashes illuminating",3
"585","fleeing israel",3
"586","flight tracker",3
"587","follow christ",3
"588","forbids killing",3
"589","foreign christian",3
"590","frank herbert",3
"591","freedom israel",3
"592","friends openly",3
"593","gay earth",3
"594","gay faggot",3
"595","george floyd",3
"596","giga chad",3
"597","girls love",3
"598","god romans",3
"599","god speaking",3
"600","godhead bodily",3
"601","google backdoor",3
"602","gore threads",3
"603","gore videos",3
"604","governing coalition",3
"605","goy lives",3
"606","ground invasion",3
"607","gun laws",3
"608","gun nuts",3
"609","gutter jew",3
"610","guy fuck",3
"611","hampshire questions",3
"612","hate indian",3
"613","helping hand",3
"614","helping russia",3
"615","holy city",3
"616","holy lands",3
"617","holy spirit",3
"618","homicide rates",3
"619","honorary jew",3
"620","human animals",3
"621","human race",3
"622","human shields",3
"623","ignited intense",3
"624","imagine living",3
"625","immune system",3
"626","india hate",3
"627","inevitably blown",3
"628","innocent civilians",3
"629","intelligence source",3
"630","intense outrage",3
"631","iran iraq",3
"632","iran saudi",3
"633","iranian friends",3
"634","iranian weapons",3
"635","irish americans",3
"636","israel aid",3
"637","israel citizens",3
"638","israel civilians",3
"639","israel drone",3
"640","israel hold",3
"641","italian american",3
"642","jew caring",3
"643","jew christian",3
"644","jew custom",3
"645","jew deserve",3
"646","jew dying",3
"647","jew god",3
"648","jew hypocrisy",3
"649","jew invaders",3
"650","jew king",3
"651","jew kvetching",3
"652","jew land",3
"653","jew lie",3
"654","jew love",3
"655","jew lovers",3
"656","jew overlords",3
"657","jew posting",3
"658","jew privilege",3
"659","jew propaganda",3
"660","jew taking",3
"661","jew thrived",3
"662","jew vote",3
"663","jew york",3
"664","juice juice",3
"665","kamikaze drones",3
"666","kill civilians",3
"667","killed jesus",3
"668","killing random",3
"669","king david",3
"670","leftist faggot",3
"671","lightning bright",3
"672","literal nigger",3
"673","living standards",3
"674","losing control",3
"675","lost hope",3
"676","love christian",3
"677","major heretics",3
"678","male female",3
"679","male performer",3
"680","marine traffic",3
"681","mass immigration",3
"682","massive faggot",3
"683","means jew",3
"684","medical care",3
"685","meta physical",3
"686","mia khalifa",3
"687","million jew",3
"688","million victims",3
"689","modern jew",3
"690","moral compass",3
"691","moral white",3
"692","morse code",3
"693","murders white",3
"694","muslim death",3
"695","muslim nations",3
"696","native american",3
"697","natural selection",3
"698","nigger european",3
"699","nigger lovers",3
"700","north america",3
"701","north israel",3
"702","northern border",3
"703","nuclear powered",3
"704","official record",3
"705","openly extending",3
"706","outrage elisha",3
"707","oven mathematics",3
"708","pagan traditions",3
"709","paid shill",3
"710","palestinian fight",3
"711","papists orthodox",3
"712","pay attention",3
"713","pearl harbor",3
"714","physical energy",3
"715","poisoning jew",3
"716","polite society",3
"717","political crisis",3
"718","political views",3
"719","pop tarts",3
"720","positive consequences",3
"721","power cut",3
"722","prime minister",3
"723","pro white",3
"724","promote peace",3
"725","propagandists gloating",3
"726","punching bag",3
"727","questions jew",3
"728","quintet book",3
"729","race traitor",3
"730","rape jew",3
"731","rave sluts",3
"732","raver girls",3
"733","reads king",3
"734","real christian",3
"735","real equality",3
"736","real human",3
"737","real job",3
"738","real map",3
"739","red light",3
"740","regional war",3
"741","religious duty",3
"742","religious freedom",3
"743","renaissance painting",3
"744","rent free",3
"745","resistance fighting",3
"746","resistance movement",3
"747","retard god",3
"748","rights diversity",3
"749","roger mouth",3
"750","roof knocking",3
"751","russia ukraine",3
"752","russian propagandists",3
"753","ryan gosling",3
"754","save israel",3
"755","sea water",3
"756","selling slots",3
"757","senior intelligence",3
"758","settler leader",3
"759","severely mentally",3
"760","shill bots",3
"761","shill free",3
"762","short guy",3
"763","sincerely hope",3
"764","single muslim",3
"765","single person",3
"766","sites default",3
"767","sky king",3
"768","social credit",3
"769","sore thumb",3
"770","source trust",3
"771","speak french",3
"772","special forces",3
"773","spitters arguing",3
"774","spotted dancing",3
"775","started flooding",3
"776","stop feeding",3
"777","stop posting",3
"778","stupid muslim",3
"779","suicide bombers",3
"780","super jew",3
"781","support russia",3
"782","sweet summer",3
"783","syrian war",3
"784","team blue",3
"785","telegram channels",3
"786","terrible idea",3
"787","terrorist tactics",3
"788","terrorists attack",3
"789","total muslim",3
"790","total war",3
"791","tower books",3
"792","tracker radar",3
"793","trad catholic",3
"794","twitter account",3
"795","ukraine conflict",3
"796","ukraine war",3
"797","ukrainian soldiers",3
"798","unarmed civilians",3
"799","vain deceit",3
"800","video game",3
"801","video games",3
"802","vote democrats",3
"803","voting democrat",3
"804","walsh america",3
"805","watch movies",3
"806","water supply",3
"807","weird science",3
"808","western civilization",3
"809","western european",3
"810","western nations",3
"811","white civilized",3
"812","white country",3
"813","white flashes",3
"814","white mans",3
"815","white nationalists",3
"816","white race",3
"817","wiping israel",3
"818","women children",3
"819","wood chipper",3
"820","wooden cross",3
"821","world cup",3
"822","world yeah",3
"823","worshippers carrying",3
"824","worst nightmare",3
"825","yuga christ",3
"826","yup jew",3
"827","zion don",3
"828","abraham accords",2
"829","absolute faggots",2
"830","absolute fool",2
"831","absolute mensa",2
"832","absolute pain",2
"833","absolute terror",2
"834","absolutely amazing",2
"835","absolutely decimate",2
"836","absolutely hammered",2
"837","absolutely inconsequential",2
"838","absolutely nuts",2
"839","absurd sips",2
"840","absurdly accurate",2
"841","academic paper",2
"842","academics sage",2
"843","accelerating hard",2
"844","accepted israel",2
"845","account allah",2
"846","accountability lie",2
"847","accurate comparisons",2
"848","act flamboyant",2
"849","act met",2
"850","acting stupid",2
"851","acting tough",2
"852","action hits",2
"853","actively liking",2
"854","activities suicidal",2
"855","actual humans",2
"856","actual information",2
"857","actual jew",2
"858","actual koran",2
"859","actual military",2
"860","actual prediction",2
"861","actual resistance",2
"862","actual retard",2
"863","additional aid",2
"864","advanced army",2
"865","advanced government",2
"866","advanced psychological",2
"867","affairs undergo",2
"868","afford living",2
"869","afghanistan earthquake",2
"870","afghanistan serbia",2
"871","african american",2
"872","african countries",2
"873","african mating",2
"874","african subspecies",2
"875","african uprisings",2
"876","agent constantly",2
"877","agitation speak",2
"878","ahmed mixed",2
"879","air conditioners",2
"880","air strikes",2
"881","air traffic",2
"882","air war",2
"883","aircraft crashed",2
"884","alarm guy",2
"885","alien invasion",2
"886","alliance forever",2
"887","alliance penguin",2
"888","allied forces",2
"889","allied invaders",2
"890","allies committed",2
"891","allowed party",2
"892","ally israel",2
"893","almonds lads",2
"894","alpha delta",2
"895","alpha love",2
"896","alright lads",2
"897","alternative solution",2
"898","amassing troops",2
"899","amateur boxing",2
"900","amazon alexa",2
"901","amen blessed",2
"902","amen god",2
"903","america remove",2
"904","american apostates",2
"905","american boots",2
"906","american brothers",2
"907","american dream",2
"908","american eastern",2
"909","american flag",2
"910","american friends",2
"911","american media",2
"912","american political",2
"913","american progressive",2
"914","american slaves",2
"915","americans deserved",2
"916","americans die",2
"917","americans freed",2
"918","amid celebration",2
"919","ammo crate",2
"920","ammo depot",2
"921","anal rape",2
"922","ancestors failed",2
"923","ancestors knowledge",2
"924","ancestral enemy",2
"925","ancestral land",2
"926","ancient architecture",2
"927","ancient christian",2
"928","ancient egyptian",2
"929","ancient israel",2
"930","animals learns",2
"931","anime girls",2
"932","announces creation",2
"933","annoying nigger",2
"934","anon could've",2
"935","anon guide",2
"936","anon predicted",2
"937","anon reading",2
"938","anti autism",2
"939","anti citizen",2
"940","anti immigration",2
"941","anti pagan",2
"942","anti sand",2
"943","anti social",2
"944","anti western",2
"945","anymore diversity",2
"946","anymore mikey",2
"947","apathetic inability",2
"948","ape ass",2
"949","ape behavior",2
"950","ape terms",2
"951","ape tribe",2
"952","apparently oil",2
"953","applying scorched",2
"954","arab coalition",2
"955","arab country",2
"956","arab muslim",2
"957","arab refugees",2
"958","arab terrorists",2
"959","arabia turkey",2
"960","arabian peninsula",2
"961","arabic countries",2
"962","arbitrarily ascribed",2
"963","archaic english",2
"964","architecture destroyed",2
"965","archived links",2
