"","word","n"
"1","box happy",190
"2","canvas confetti",190
"3","coming weeks",190
"4","happy birthday",190
"5","janitor acceptance",190
"6","remove pal",65
"7","middle east",58
"8","support israel",40
"9","dead jew",36
"10","iron dome",35
"11","false flag",34
"12","jew death",30
"13","west bank",28
"14","total jew",25
"15","algorithm free",22
"16","fuck jew",22
"17","holy land",22
"18","nigger jew",22
"19","peace festival",22
"20","anti white",21
"21","jew nigger",21
"22","sand niggers",21
"23","fake jew",20
"24","jew women",20
"25","music festival",20
"26","supporting israel",19
"27","white women",18
"28","jesus christ",15
"29","pic related",15
"30","fuck israel",14
"31","hate jew",14
"32","killing jew",14
"33","social media",14
"34","white race",14
"35","makes sense",13
"36","pro israel",13
"37","supports israel",13
"38","arab cock",12
"39","israel intelligence",12
"40","israel military",12
"41","jew children",12
"42","killed palestinian",12
"43","modern jew",12
"44","feel bad",11
"45","jew killed",11
"46","pearl harbor",11
"47","sand nigger",11
"48","anti israel",10
"49","defense system",10
"50","genetic jew",10
"51","god bless",10
"52","hates jew",10
"53","jew shill",10
"54","nuke israel",10
"55","palestinian children",10
"56","real estate",10
"57","real genetic",10
"58","samson option",10
"59","sex slave",10
"60","total war",10
"61","based leaf",9
"62","daughter sister",9
"63","ground invasion",9
"64","jew fuck",9
"65","stone age",9
"66","white christian",9
"67","world war",9
"68","crushing poverty",8
"69","entire world",8
"70","freedom fighters",8
"71","israel girls",8
"72","mass immigration",8
"73","mental illness",8
"74","military base",8
"75","north korea",8
"76","nuclear weapons",8
"77","occupied palestinian",8
"78","spreading love",8
"79","strange love",8
"80","twin peaks",8
"81","western politics",8
"82","white countries",8
"83","andrew tate",7
"84","anti semitic",7
"85","attack israel",7
"86","bad guy",7
"87","civil war",7
"88","disciplinary action",7
"89","entire western",7
"90","ethnic cleansing",7
"91","filthy jew",7
"92","gay jew",7
"93","israel fuck",7
"94","israel soldier",7
"95","jew hate",7
"96","jew kids",7
"97","left wing",7
"98","palestinian toddler",7
"99","pay attention",7
"100","peace music",7
"101","real life",7
"102","saudi arabia",7
"103","sister friend",7
"104","wait till",7
"105","western world",7
"106","white person",7
"107","air force",6
"108","anti christian",6
"109","attacking israel",6
"110","based black",6
"111","billion dollars",6
"112","comfy happening",6
"113","damage control",6
"114","dead sea",6
"115","enemy combatant",6
"116","festival hosted",6
"117","final solution",6
"118","god damn",6
"119","holy fuck",6
"120","israel deserves",6
"121","israel women",6
"122","jew civilians",6
"123","jew israel",6
"124","jew money",6
"125","killing civilians",6
"126","mentally ill",6
"127","middle eastern",6
"128","mighty israel",6
"129","military service",6
"130","minutes ago",6
"131","nuclear war",6
"132","palestinian land",6
"133","palestinian territory",6
"134","peace love",6
"135","roman empire",6
"136","seething jew",6
"137","start killing",6
"138","stolen land",6
"139","suitcase nukes",6
"140","tax dollars",6
"141","trillion dollars",6
"142","white stand",6
"143","win win",6
"144","women children",6
"145","affair coup",5
"146","air prison",5
"147","aka fake",5
"148","aka parasite",5
"149","allied nation",5
"150","arab countries",5
"151","bible lovers",5
"152","called allied",5
"153","captured raped",5
"154","chinese century",5
"155","dumb nigger",5
"156","entire family",5
"157","evil jew",5
"158","faggot jew",5
"159","failed iron",5
"160","false flags",5
"161","fellow white",5
"162","force converted",5
"163","funnels money",5
"164","gang raped",5
"165","generously announces",5
"166","german citizen",5
"167","ghost cities",5
"168","giant wall",5
"169","gonna happen",5
"170","hate israel",5
"171","hate women",5
"172","homes yep",5
"173","house removing",5
"174","incoming fake",5
"175","indigenous population",5
"176","innocent civilians",5
"177","israel invaded",5
"178","israel jew",5
"179","israel killing",5
"180","israel notice",5
"181","jew actor",5
"182","jew force",5
"183","jew head",5
"184","jew propaganda",5
"185","kill jew",5
"186","killed christ",5
"187","love festival",5
"188","love israel",5
"189","malnutrition israel",5
"190","military defense",5
"191","military response",5
"192","modern day",5
"193","muslim countries",5
"194","native americans",5
"195","niggers kill",5
"196","openly sucking",5
"197","parasite jew",5
"198","parasites aka",5
"199","parasites build",5
"200","pitiful plot",5
"201","plot started",5
"202","president trump",5
"203","randomly kidnap",5
"204","rape videos",5
"205","red heifer",5
"206","retard jew",5
"207","safe space",5
"208","secular israel",5
"209","sick fuck",5
"210","single innocent",5
"211","stop posting",5
"212","support jew",5
"213","surprise attack",5
"214","system failed",5
"215","video game",5
"216","western countries",5
"217","white american",5
"218","white children",5
"219","white guy",5
"220","white house",5
"221","word unprovoked",5
"222","yep palestinians",5
"223","adam green",4
"224","air defense",4
"225","anti tank",4
"226","anti whiteness",4
"227","armed forces",4
"228","bank bedouins",4
"229","based anon",4
"230","based fuck",4
"231","based jew",4
"232","based nigger",4
"233","basic stuff",4
"234","bedouins worse",4
"235","biggest enemy",4
"236","blood god",4
"237","bolshevik jew",4
"238","bombed civilian",4
"239","british capitol",4
"240","brutal stone",4
"241","call israel",4
"242","captured freedom",4
"243","cease temporarily",4
"244","censorship anti",4
"245","central bank",4
"246","chariot racing",4
"247","circumcised jew",4
"248","cold killers",4
"249","collective feelings",4
"250","committing atrocities",4
"251","common knowledge",4
"252","comparing jew",4
"253","competency crisis",4
"254","concentration camp",4
"255","controlled opposition",4
"256","created israel",4
"257","cute hippie",4
"258","daily reminder",4
"259","dangerous lunatic",4
"260","day jew",4
"261","debates expect",4
"262","decades reminds",4
"263","destroy israel",4
"264","directly west",4
"265","divide solidarity",4
"266","easy target",4
"267","eerily similar",4
"268","estate companies",4
"269","european countries",4
"270","expect israel",4
"271","expect worldwide",4
"272","fake money",4
"273","feature shared",4
"274","geopolitics expect",4
"275","goad white",4
"276","goal ukraine",4
"277","gonna fuck",4
"278","ground forces",4
"279","hippie chicks",4
"280","holding captured",4
"281","holy bible",4
"282","human shields",4
"283","humble reminder",4
"284","indiscriminately bombed",4
"285","innocent jew",4
"286","israel civilians",4
"287","israel exists",4
"288","israel flag",4
"289","israel god",4
"290","israel hires",4
"291","israel israel",4
"292","israel specialty",4
"293","israel support",4
"294","jesus literally",4
"295","jew blood",4
"296","jew cock",4
"297","jew committing",4
"298","jew control",4
"299","jew controlled",4
"300","jew cries",4
"301","jew dead",4
"302","jew faggot",4
"303","jew genocide",4
"304","jew girl",4
"305","jew girls",4
"306","jew god",4
"307","jew influence",4
"308","jew jesus",4
"309","jew living",4
"310","jew media",4
"311","jew mother",4
"312","jew power",4
"313","jew refugees",4
"314","jew whore",4
"315","liberation free",4
"316","lighter skin",4
"317","lost sheep",4
"318","mass migration",4
"319","mass muslim",4
"320","meaning censorship",4
"321","media organization",4
"322","media platform",4
"323","mental health",4
"324","middle class",4
"325","murder innocent",4
"326","muslim country",4
"327","national debt",4
"328","national socialism",4
"329","nigger loving",4
"330","nose job",4
"331","nuke fuck",4
"332","nukes incoming",4
"333","ongoing meaning",4
"334","option real",4
"335","palestinian child",4
"336","palestinian kids",4
"337","palestinian offensive",4
"338","palestinian situation",4
"339","palestinian struggle",4
"340","palestinian women",4
"341","palestinians palestinians",4
"342","parking lot",4
"343","physically western",4
"344","picture related",4
"345","police station",4
"346","political prisoners",4
"347","political reality",4
"348","politicians media",4
"349","politics remember",4
