"","word","n"
"1","fast food",37
"2","jew death",33
"3","flat earth",31
"4","theobald von",31
"5","anti white",28
"6","white women",24
"7","jesus christ",22
"8","social media",22
"9","child spared",21
"10","walkable cities",21
"11","makes sense",18
"12","total jew",18
"13","mentally ill",17
"14","cunts replying",16
"15","mac nationally",16
"16","stupid cunts",16
"17","summer cost",16
"18","middle east",15
"19","owen benjamin",15
"20","pederast death",15
"21","death total",14
"22","pic related",14
"23","broken jew",13
"24","false flag",13
"25","mental illness",13
"26","source source",13
"27","controlled opposition",12
"28","fuck jew",12
"29","jew necks",12
"30","race mixing",12
"31","hate jew",11
"32","real life",11
"33","western countries",11
"34","faggot jew",10
"35","index maintained",10
"36","parking lot",10
"37","president trump",10
"38","red barron",10
"39","white house",10
"40","white race",10
"41","finger bear",9
"42","hate speech",9
"43","middle class",9
"44","public transportation",9
"45","roman catholic",9
"46","roman empire",9
"47","air track",8
"48","bank account",8
"49","global warming",8
"50","grown ups",8
"51","jew women",8
"52","military service",8
"53","national socialism",8
"54","nuclear power",8
"55","silver separatist",8
"56","socialist worker",8
"57","support israel",8
"58","white kids",8
"59","white trash",8
"60","acted perfectly",7
"61","armed forces",7
"62","central park",7
"63","critical theory",7
"64","fecal matter",7
"65","feel bad",7
"66","food prices",7
"67","future generations",7
"68","gas station",7
"69","god damn",7
"70","hate women",7
"71","jew grifter",7
"72","matter finger",7
"73","north pole",7
"74","pope francis",7
"75","promoting race",7
"76","single day",7
"77","slide threads",7
"78","south pole",7
"79","southern hemisphere",7
"80","tea party",7
"81","vast majority",7
"82","video game",7
"83","white americans",7
"84","white faggot",7
"85","white guy",7
"86","white person",7
"87","anti israel",6
"88","black guy",6
"89","black women",6
"90","blah blah",6
"91","christian white",6
"92","civil war",6
"93","consent ethics",6
"94","daily basis",6
"95","eat kosher",6
"96","flag operation",6
"97","gay community",6
"98","ground beef",6
"99","hate niggers",6
"100","hate russia",6
"101","human history",6
"102","ice wall",6
"103","identified immediately",6
"104","illegal aliens",6
"105","iron dome",6
"106","mass media",6
"107","mass migration",6
"108","medical care",6
"109","middle eastern",6
"110","military recruitment",6
"111","minimum wage",6
"112","muslim immigrants",6
"113","palestinian students",6
"114","palestinians cope",6
"115","prime minister",6
"116","printing money",6
"117","pro israel",6
"118","quarter pounder",6
"119","race war",6
"120","red flags",6
"121","retard nigger",6
"122","russian territory",6
"123","sand niggers",6
"124","saving white",6
"125","speak english",6
"126","stop posting",6
"127","taking care",6
"128","virtue signalling",6
"129","wait till",6
"130","walkable city",6
"131","white european",6
"132","white jew",6
"133","aka jew",5
"134","anti american",5
"135","average person",5
"136","baby boomers",5
"137","bad guy",5
"138","burger king",5
"139","catholic church",5
"140","child labour",5
"141","comfy happening",5
"142","concentration camps",5
"143","cope palestinians",5
"144","credit card",5
"145","cry harder",5
"146","dating market",5
"147","dumb fuck",5
"148","dumb niggers",5
"149","entire white",5
"150","ethiopian jew",5
"151","ethnic russians",5
"152","european center",5
"153","european countries",5
"154","european jew",5
"155","existing cities",5
"156","expensive schools",5
"157","fake gay",5
"158","french women",5
"159","gay indian",5
"160","gay jew",5
"161","gay stuff",5
"162","god bless",5
"163","grocery store",5
"164","held accountable",5
"165","holy war",5
"166","israel government",5
"167","israel hostages",5
"168","israel intelligence",5
"169","jew israel",5
"170","jew media",5
"171","machine elves",5
"172","million views",5
"173","months ago",5
"174","palestinian children",5
"175","peace deal",5
"176","political implications",5
"177","pretty comfy",5
"178","rail lines",5
"179","real world",5
"180","red pill",5
"181","sex drive",5
"182","situation including",5
"183","stop believing",5
"184","ukraine lost",5
"185","ukraine war",5
"186","ukrainian army",5
"187","walking sticks",5
"188","wall street",5
"189","western media",5
"190","world country",5
"191","world trade",5
"192","acknowledge jew",4
"193","alan shatter",4
"194","alleged murder",4
"195","american cities",4
"196","anti whiteness",4
"197","atomic bomb",4
"198","average height",4
"199","average jew",4
"200","bad weather",4
"201","baking worry",4
"202","balloon headed",4
"203","based aryan",4
"204","based department",4
"205","biggest fan",4
"206","bin laden",4
"207","bitch looked",4
"208","black catholic",4
"209","black sea",4
"210","blue eyes",4
"211","boomer parents",4
"212","bound rune",4
"213","british isles",4
"214","british pig",4
"215","burger shoots",4
"216","cannon fodder",4
"217","caucus event",4
"218","central heating",4
"219","chinese scientists",4
"220","cluster bombs",4
"221","cognitive acuity",4
"222","cognitive decline",4
"223","cold approach",4
"224","common knowledge",4
"225","communist party",4
"226","completely naked",4
"227","criminal tribe",4
"228","cutting edge",4
"229","daily reminder",4
"230","deal importing",4
"231","death cult",4
"232","declare war",4
"233","declares war",4
"234","dixie anon",4
"235","doctor warns",4
"236","double quarter",4
"237","drug dealers",4
"238","dumb nigger",4
"239","dune coon",4
"240","eternal life",4
"241","ethnic germans",4
"242","faithful gentile",4
"243","faithful gentiles",4
"244","fat faggot",4
"245","fat fuck",4
"246","filters fillers",4
"247","filthy jew",4
"248","fort dodge",4
"249","free market",4
"250","free speech",4
"251","gladly risk",4
"252","greek feet",4
"253","hated russia",4
"254","hates jew",4
"255","hid kids",4
"256","holy land",4
"257","holy rosary",4
"258","homeless guy",4
"259","honors classes",4
"260","horrible idea",4
"261","house official",4
"262","housing market",4
"263","imagine thinking",4
"264","immigrant investor",4
"265","insurance company",4
"266","invade ukraine",4
"267","irish mafia",4
"268","jew dude",4
"269","jew girl",4
"270","jew hate",4
"271","jew mike",4
"272","jew retard",4
"273","jew rock",4
"274","jew world",4
"275","johnathan black",4
"276","kali yuga",4
"277","kennedy school",4
"278","king david",4
"279","kremlin propaganda",4
"280","lab leaked",4
"281","left death",4
"282","left wing",4
"283","licence possess",4
"284","liquidity crisis",4
"285","live president",4
"286","lone star",4
"287","lord jesus",4
"288","mass immigration",4
"289","mental health",4
"290","minutes ago",4
"291","mother fuck",4
"292","national socialist",4
"293","neanderthal genes",4
"294","net migration",4
"295","nigger jew",4
"296","north african",4
"297","north america",4
"298","north korea",4
"299","nuclear weapons",4
"300","orange county",4
"301","organized crime",4
"302","orthodox church",4
"303","pay attention",4
"304","politicians decided",4
"305","power plants",4
"306","power prices",4
"307","price hikes",4
"308","pro jew",4
"309","public figure",4
"310","public schools",4
"311","pulmonary embolism",4
"312","queer theory",4
"313","rabbit hole",4
"314","race mix",4
"315","radical muslim",4
"316","random guy",4
"317","real question",4
"318","reason russia",4
"319","recruitment crisis",4
"320","rent free",4
"321","research papers",4
"322","roman citizens",4
"323","roman soldiers",4
"324","russia lost",4
"325","russian speaking",4
"326","sample size",4
"327","sauce packets",4
"328","saudi arabia",4
"329","sexual desire",4
"330","shopping center",4
"331","sick fuck",4
"332","single city",4
"333","skin color",4
"334","south africa",4
"335","speaking russian",4
"336","specific school",4
"337","stall door",4
"338","star service",4
"339","stay safe",4
"340","tax dollars",4
"341","taylor swift",4
"342","tommy robinson",4
"343","town square",4
"344","trade center",4
"345","trans community",4
"346","trump visits",4
"347","twitter account",4
"348","upper class",4
"349","upper middle",4
"350","usurers profiteers",4
"351","vermont jew",4
"352","video games",4
"353","video live",4
"354","warns pace",4
"355","western women",4
"356","white supremacy",4
"357","white world",4
"358","women fuck",4
"359","world domination",4
"360","world peace",4
"361","world war",4
"362","yeah trump",4
"363","academia finance",3
"364","accept crumbs",3
"365","accurate history",3
"366","actual retard",3
"367","actual women",3
"368","admitting defeat",3
"369","affordable fast",3
"370","agency sputnik",3
"371","air defense",3
"372","air traffic",3
"373","aircraft carrier",3
"374","american blacks",3
"375","american cheese",3
"376","american city",3
"377","american education",3
"378","american mind",3
"379","anchor baby",3
"380","andrew tate",3
"381","anti immigration",3
"382","anti muslim",3
"383","anti trans",3
"384","asses anymore",3
"385","asylum seekers",3
"386","australian border",3
"387","autonomous unique",3
"388","average soldier",3
"389","average white",3
"390","baby offspring",3
"391","bacteria adhere",3
"392","bad laws",3
"393","bank deposits",3
"394","based samurai",3
"395","basic research",3
"396","beige colored",3
"397","bernie sanders",3
"398","birth rates",3
"399","blackmail operation",3
"400","blame jew",3
"401","blood pressure",3
"402","bomb hospitals",3
"403","boomers birthed",3
"404","border force",3
"405","brain dead",3
"406","bread baker",3
"407","british government",3
"408","brother wars",3
"409","build roads",3
"410","burger prices",3
"411","butt sex",3
"412","car company",3
"413","car window",3
"414","central bank",3
"415","cheap labour",3
"416","child labor",3
"417","child sex",3
"418","christian holy",3
"419","city center",3
"420","city centers",3
"421","civil unrest",3
"422","civilian deaths",3
"423","clown world",3
"424","cock sucking",3
"425","coke plant",3
"426","colored balloon",3
"427","commit suicide",3
"428","common core",3
"429","complete bullshit",3
"430","complete retard",3
"431","completely fuck",3
"432","computer science",3
"433","conrad black",3
"434","consumers continue",3
"435","convert cellulose",3
"436","core cabal",3
"437","corn syrup",3
"438","corrupt system",3
"439","daddy issues",3
"440","dance festival",3
"441","days ago",3
"442","dead niggers",3
"443","death penalty",3
"444","decade ago",3
"445","deep inside",3
"446","degeneracy death",3
"447","democrats death",3
"448","demonstrate compassion",3
"449","deposit accounts",3
"450","digital strategy",3
"451","dollar store",3
"452","domination cult",3
"453","donald trump",3
"454","drink proper",3
"455","drooling retard",3
"456","drug addicts",3
"457","drug dealing",3
"458","drug overdose",3
