"","word","n"
"1","happy birthday",196
"2","box happy",195
"3","canvas confetti",195
"4","coming weeks",195
"5","janitor acceptance",195
"6","south indian",78
"7","based leaf",62
"8","subhuman abo",39
"9","jesus christ",34
"10","left wing",30
"11","middle east",30
"12","embed embed",25
"13","dark ages",24
"14","walkable cities",23
"15","false flag",20
"16","pay taxes",19
"17","sand nigger",19
"18","white women",19
"19","free food",18
"20","social media",18
"21","fuck jew",17
"22","anti israel",16
"23","anti white",16
"24","ass sand",16
"25","damn goat",16
"26","islam threads",16
"27","makes sense",16
"28","nigger islam",16
"29","public transportation",16
"30","hate jew",15
"31","threads stop",15
"32","jew hate",14
"33","support israel",14
"34","pic related",13
"35","civil war",12
"36","ground invasion",12
"37","jew fuck",12
"38","net worth",12
"39","precious metals",12
"40","weed plant",12
"41","west bank",12
"42","anti christian",11
"43","anti immigrant",11
"44","current events",11
"45","die hard",11
"46","economically left",11
"47","god bless",11
"48","middle class",11
"49","national socialist",11
"50","pro white",11
"51","anti depressants",10
"52","ban pornography",10
"53","blah blah",10
"54","flag operation",10
"55","free speech",10
"56","jew control",10
"57","pornography addiction",10
"58","pro palestinian",10
"59","bearded white",9
"60","commit suicide",9
"61","holy spirit",9
"62","jew masters",9
"63","mentally ill",9
"64","modern world",9
"65","opinion leaders",9
"66","red bearded",9
"67","scot irish",9
"68","soviet union",9
"69","tax money",9
"70","vast majority",9
"71","white guy",9
"72","white niggers",9
"73","world war",9
"74","anti depressant",8
"75","anti ukraine",8
"76","bruce willis",8
"77","capital gains",8
"78","controlled opposition",8
"79","god jesus",8
"80","haven sheikh",8
"81","income tax",8
"82","jew book",8
"83","love jew",8
"84","nigger pets",8
"85","pro israel",8
"86","public transport",8
"87","real estate",8
"88","south africa",8
"89","total jew",8
"90","vote hard",8
"91","wing anti",8
"92","bad guy",7
"93","blue eyed",7
"94","comfy happening",7
"95","concentration camps",7
"96","education system",7
"97","extremely hard",7
"98","facial features",7
"99","feel bad",7
"100","feel joy",7
"101","fried chicken",7
"102","grocery store",7
"103","hate niggers",7
"104","holy fuck",7
"105","indian women",7
"106","jew died",7
"107","jew invented",7
"108","jew tricks",7
"109","lord jesus",7
"110","middle eastern",7
"111","months ago",7
"112","political implications",7
"113","prime minister",7
"114","understand economics",7
"115","upper class",7
"116","white jew",7
"117","advocated firing",6
"118","american cuisine",6
"119","anti christ",6
"120","anti semitic",6
"121","attention whores",6
"122","bandwagon type",6
"123","bank account",6
"124","bill gates",6
"125","black women",6
"126","bring peace",6
"127","catholic church",6
"128","cold turkey",6
"129","collection culture",6
"130","conservative jew",6
"131","courtney supported",6
"132","digital collection",6
"133","eastern european",6
"134","flat earth",6
"135","food banks",6
"136","fresh bread",6
"137","health issues",6
"138","holy wisdom",6
"139","investment banker",6
"140","israel flag",6
"141","israel military",6
"142","jew christian",6
"143","jew controlled",6
"144","jew death",6
"145","jew worship",6
"146","land bridge",6
"147","media clout",6
"148","mental health",6
"149","mixed race",6
"150","modern jew",6
"151","multiple times",6
"152","national socialism",6
"153","play matchmaker",6
"154","political party",6
"155","race mixing",6
"156","real food",6
"157","real history",6
"158","real jew",6
"159","reminder israel",6
"160","short term",6
"161","smoke alarm",6
"162","social cohesion",6
"163","south korea",6
"164","speak english",6
"165","stopped taking",6
"166","supply chain",6
"167","support total",6
"168","type thinking",6
"169","ukraine anti",6
"170","video games",6
"171","virtuous social",6
"172","walkable city",6
"173","western world",6
"174","absolute retard",5
"175","american christian",5
"176","american food",5
"177","anti walkable",5
"178","arab countries",5
"179","armed forces",5
"180","avoid pain",5
"181","bed bugs",5
"182","black excellence",5
"183","black white",5
"184","bloody bastard",5
"185","bread fresh",5
"186","brown women",5
"187","causal power",5
"188","chip comfy",5
"189","chug support",5
"190","cities universal",5
"191","common sense",5
"192","days ago",5
"193","defend israel",5
"194","echo chamber",5
"195","economically illiterate",5
"196","entire life",5
"197","entire world",5
"198","european engineers",5
"199","fellow white",5
"200","finally free",5
"201","foreign policy",5
"202","fuck sake",5
"203","gene pool",5
"204","gonna fuck",5
"205","half breed",5
"206","hate jesus",5
"207","headed gods",5
"208","heaven forbid",5
"209","illegal immigrants",5
"210","israel tank",5
"211","israel women",5
"212","jew books",5
"213","jew fears",5
"214","jew lie",5
"215","maria rya",5
"216","mass immigration",5
"217","mental gymnastics",5
"218","modern era",5
"219","muslim brotherhood",5
"220","north america",5
"221","opinion leader",5
"222","panic attacks",5
"223","paying taxes",5
"224","political ideology",5
"225","positive christianity",5
"226","pretty easy",5
"227","property taxes",5
"228","real wealth",5
"229","real world",5
"230","retard retard",5
"231","skill issue",5
"232","south america",5
"233","support russia",5
"234","sweat glands",5
"235","treating women",5
"236","video game",5
"237","western countries",5
"238","white girls",5
"239","white male",5
"240","wild ride",5
"241","wing jew",5
"242","woke bullshit",5
"243","world events",5
"244","worship jew",5
"245","accidentally fire",4
"246","accidentally hit",4
"247","agricultural output",4
"248","air superiority",4
"249","air traffic",4
"250","army recruitment",4
"251","attack israel",4
"252","bad jew",4
"253","bad luck",4
"254","bank accounts",4
"255","breed girl",4
"256","british army",4
"257","british prime",4
"258","buy food",4
"259","cajun racist",4
"260","called dark",4
"261","censored speech",4
"262","central casting",4
"263","christian jew",4
"264","christian literally",4
"265","christian seek",4
"266","christian unanimously",4
"267","christian worship",4
"268","christianity tier",4
"269","church provide",4
"270","close friends",4
"271","clown world",4
"272","complete lack",4
"273","completely denied",4
"274","convicted derek",4
"275","counter offensive",4
"276","crime rate",4
"277","cults satanic",4
"278","cute half",4
"279","dark hair",4
"280","date single",4
"281","degree murder",4
"282","destroyed germany",4
"283","diversity hires",4
"284","doom loops",4
"285","drag queen",4
"286","drops jew",4
"287","dumb faggot",4
"288","dumb jew",4
"289","dumb nigger",4
"290","east germany",4
"291","economic power",4
"292","egyptian border",4
"293","ethnic cleansing",4
"294","european culture",4
"295","faggot retard",4
"296","faked data",4
"297","family court",4
"298","family tree",4
"299","fast food",4
"300","fat fuck",4
"301","fat yank",4
"302","feel free",4
"303","final destination",4
"304","food plan",4
"305","fred durst",4
"306","free call",4
"307","free market",4
"308","free meals",4
"309","gay jew",4
"310","george floyd",4
"311","german flag",4
"312","german jew",4
"313","god damn",4
"314","god forsakes",4
"315","gotta love",4
"316","government policy",4
"317","goy fired",4
"318","goyim slaves",4
"319","hard times",4
"320","hate white",4
"321","heterosexual kraut",4
"322","holy land",4
"323","human history",4
"324","human rights",4
"325","ideological functionaries",4
"326","isis central",4
"327","israel company",4
"328","israel reminder",4
"329","italian women",4
"330","jew community",4
"331","jew cries",4
"332","jew means",4
"333","jew multiple",4
"334","jew nose",4
"335","jew shill",4
"336","jew women",4
"337","kissing icons",4
"338","lady death",4
"339","latin america",4
"340","lift weights",4
"341","light skin",4
"342","linking park",4
"343","literally call",4
"344","live president",4
"345","live streams",4
"346","lone bishop",4
"347","loosely named",4
"348","mainstream churches",4
"349","major deity",4
"350","mary shelley",4
"351","mass deportation",4
"352","mass grave",4
"353","massive amounts",4
"354","meat grinder",4
"355","mentally retard",4
"356","mentally stimulated",4
"357","mexican intellectuals",4
"358","named adam",4
"359","national pride",4
"360","native americans",4
"361","natural born",4
"362","nigger lover",4
"363","north india",4
"364","north indian",4
"365","north korea",4
"366","nursing homes",4
"367","opposition christian",4
"368","original sin",4
"369","pagan fury",4
"370","pay attention",4
"371","physical precious",4
"372","political turmoil",4
"373","porn free",4
"374","president donald",4
"375","president trump",4
"376","provide free",4
"377","public transit",4
"378","queen story",4
"379","rabidly anti",4
"380","race traitor",4
"381","race war",4
"382","raf officer",4
"383","reaction folder",4
"384","real holocaust",4
"385","red pill",4
"386","religious dispute",4
"387","removing jew",4
"388","royal family",4
"389","russia china",4
"390","satanic circles",4
"391","schizo retard",4
"392","scottish male",4
"393","seek treatment",4
"394","shill threads",4
"395","single mom",4
"396","single moms",4
"397","smoking weed",4
"398","soul plane",4
