"","word","n"
"1","coming weeks",190
"2","janitor acceptance",190
"3","fire alarm",34
"4","white women",33
"5","peer reviewed",29
"6","climate change",25
"7","mixed race",22
"8","social construct",19
"9","blah blah",18
"10","pic related",16
"11","race science",16
"12","world war",16
"13","civil war",15
"14","occult knowledge",15
"15","roman empire",15
"16","social media",15
"17","academic studies",14
"18","reviewed academic",14
"19","russian women",14
"20","makes sense",13
"21","dumb fuck",12
"22","gen alpha",12
"23","hate russians",12
"24","machine learning",12
"25","ottoman empire",12
"26","white guy",12
"27","entire generation",11
"28","british empire",10
"29","genetic distance",10
"30","gonna happen",10
"31","mentally ill",10
"32","precious metals",10
"33","real life",10
"34","single celled",10
"35","strange love",10
"36","support race",10
"37","american women",9
"38","cold war",9
"39","eastern european",9
"40","federal reserve",9
"41","half pagan",9
"42","han chinese",9
"43","jesus christ",9
"44","jew media",9
"45","repetitive production",9
"46","screen shot",9
"47","anti white",8
"48","fire alarms",8
"49","hand path",8
"50","hate niggers",8
"51","human women",8
"52","left wing",8
"53","modern day",8
"54","sand niggers",8
"55","vote republican",8
"56","white male",8
"57","amazon warehouse",7
"58","anti nigger",7
"59","based russian",7
"60","black guy",7
"61","black women",7
"62","brain dead",7
"63","celled organism",7
"64","entire world",7
"65","fast join",7
"66","federal government",7
"67","free speech",7
"68","generation alpha",7
"69","genetic dead",7
"70","god created",7
"71","god damn",7
"72","gonna kill",7
"73","government shutdown",7
"74","human rights",7
"75","jew shill",7
"76","jew women",7
"77","join anti",7
"78","julius alexander",7
"79","manly anime",7
"80","mental health",7
"81","middle east",7
"82","money laundering",7
"83","nigger server",7
"84","real estate",7
"85","real women",7
"86","spike protein",7
"87","ukraine begs",7
"88","white race",7
"89","white slaves",7
"90","white utopia",7
"91","absolute retard",6
"92","age gap",6
"93","bad guy",6
"94","civil rights",6
"95","classical music",6
"96","entire country",6
"97","false allegations",6
"98","god forbid",6
"99","golden calf",6
"100","government shuts",6
"101","human nature",6
"102","learn occult",6
"103","learning algorithm",6
"104","liberals hate",6
"105","mental illness",6
"106","middle class",6
"107","nigger jew",6
"108","peer review",6
"109","political implications",6
"110","production environment",6
"111","proxy war",6
"112","pseudo science",6
"113","real world",6
"114","remove kebab",6
"115","retard nigger",6
"116","reviewed study",6
"117","roman emperor",6
"118","ukraine war",6
"119","video games",6
"120","air force",5
"121","alexander aka",5
"122","armed forces",5
"123","biological women",5
"124","black sea",5
"125","catholic church",5
"126","continuing resolution",5
"127","count stop",5
"128","crypto jew",5
"129","donald duck",5
"130","european white",5
"131","fat women",5
"132","floor heating",5
"133","foreign policy",5
"134","fort knox",5
"135","free world",5
"136","fuck cares",5
"137","fuck ukraine",5
"138","german women",5
"139","god bless",5
"140","greek women",5
"141","green frog",5
"142","holy fuck",5
"143","ice cream",5
"144","illegal immigrants",5
"145","islamic justice",5
"146","islamic rule",5
"147","jew fears",5
"148","left hand",5
"149","lives matter",5
"150","living wage",5
"151","modern art",5
"152","music theory",5
"153","national socialism",5
"154","nigger faggot",5
"155","pagan tribal",5
"156","pay attention",5
"157","phone messages",5
"158","pop music",5
"159","print money",5
"160","pulling fire",5
"161","purchasing power",5
"162","russian furry",5
"163","slave labor",5
"164","south africa",5
"165","stop pretending",5
"166","stupid faggot",5
"167","stupid nigger",5
"168","suicide watch",5
"169","tribal christianity",5
"170","ukraine funding",5
"171","vast majority",5
"172","warehouse workers",5
